date,pnl,cum_pnl,equity
2023-04-13,-782.5000000000001,-782.5000000000001,99217.5
2023-04-14,-2995.35,-3777.85,96222.15
2023-04-17,41.09999999999985,-3736.75,96263.25
2023-04-18,2216.2499999999995,-1520.5000000000005,98479.5
2023-04-19,-3577.4,-5097.900000000001,94902.1
2023-04-20,-789.9499999999997,-5887.85,94112.15
2023-04-21,-832.0500000000002,-6719.900000000001,93280.1
2023-04-24,-860.7000000000002,-7580.6,92419.4
2023-04-25,-23760.9,-31341.5,68658.5
2023-04-26,-1518.3499999999992,-32859.85,67140.15
2023-04-27,-6079.0999999999985,-38938.95,61061.05
2023-04-28,-16.200000000000387,-38955.149999999994,61044.850000000006
2023-05-01,-2679.85,-41634.99999999999,58365.00000000001
2023-05-02,-7883.150000000001,-49518.149999999994,50481.850000000006
2023-05-03,-6890.650000000001,-56408.799999999996,43591.200000000004
2023-05-04,-3766.5999999999995,-60175.399999999994,39824.600000000006
2023-05-05,-3032.7,-63208.09999999999,36791.90000000001
2023-05-08,-1617.35,-64825.44999999999,35174.55000000001
2023-05-09,-4520.449999999999,-69345.9,30654.100000000006
2023-05-10,-30.199999999999875,-69376.09999999999,30623.90000000001
2023-05-11,343.95000000000005,-69032.15,30967.850000000006
2023-05-16,567.8000000000001,-68464.34999999999,31535.65000000001
2023-05-17,-645.2999999999994,-69109.65,30890.350000000006
2023-05-18,1316.65,-67793.0,32207.0
2023-05-24,-6208.450000000001,-74001.45,25998.550000000003
2023-05-25,-3596.2,-77597.65,22402.350000000006
2023-05-30,-55.35000000000001,-77653.0,22347.0
2023-05-31,2234.05,-75418.95,24581.050000000003
2023-06-01,2913.9000000000005,-72505.05,27494.949999999997
2023-06-07,-240.35,-72745.40000000001,27254.59999999999
2023-06-14,93.90000000000005,-72651.50000000001,27348.499999999985
2023-06-15,1756.5000000000002,-70895.00000000001,29104.999999999985
2023-06-29,127.90000000000003,-70767.10000000002,29232.89999999998
2023-06-30,748.9,-70018.20000000003,29981.799999999974
2023-07-13,-987.55,-71005.75000000003,28994.24999999997
2023-07-14,-2173.55,-73179.30000000003,26820.699999999968
2023-07-18,-2958.75,-76138.05000000003,23861.949999999968
2023-07-19,-4295.0,-80433.05000000003,19566.949999999968
2023-07-20,1454.9999999999998,-78978.05000000003,21021.949999999968
2023-07-21,-1047.3500000000001,-80025.40000000004,19974.599999999962
2023-07-24,-150.1999999999997,-80175.60000000003,19824.399999999965
2023-07-25,-6757.5,-86933.10000000003,13066.899999999965
2023-07-26,-15523.299999999996,-102456.40000000002,-2456.4000000000233
2023-07-27,-3606.3500000000026,-106062.75000000003,-6062.750000000029
2023-07-28,-100.49999999999983,-106163.25000000003,-6163.250000000029
2023-07-31,-947.5000000000002,-107110.75000000003,-7110.750000000029
2023-08-01,-7563.800000000002,-114674.55000000003,-14674.550000000032
2023-08-02,-7912.5999999999985,-122587.15000000002,-22587.150000000023
2023-08-03,-10090.650000000001,-132677.80000000002,-32677.800000000017
2023-08-04,-308.75000000000006,-132986.55000000002,-32986.55000000002
2023-08-07,-142.6000000000002,-133129.15000000002,-33129.15000000002
2023-08-08,-8337.45,-141466.60000000003,-41466.600000000035
2023-08-09,408.4499999999999,-141058.15000000002,-41058.15000000002
2023-08-10,-59.100000000000044,-141117.25000000003,-41117.25000000003
2023-08-15,681.5500000000001,-140435.70000000004,-40435.70000000004
2023-08-16,989.2000000000003,-139446.50000000003,-39446.50000000003
2023-08-17,-576.35,-140022.85000000003,-40022.850000000035
2023-08-18,-1411.85,-141434.70000000004,-41434.70000000004
2023-08-21,56.3999999999999,-141378.30000000005,-41378.30000000005
2023-08-22,-155.50000000000014,-141533.80000000005,-41533.80000000005
2023-08-23,3045.499999999999,-138488.30000000005,-38488.30000000005
2023-08-24,-740.5500000000002,-139228.85000000003,-39228.850000000035
2023-08-29,320.75,-138908.10000000003,-38908.100000000035
2023-09-08,168.85000000000002,-138739.25000000003,-38739.25000000003
2023-09-11,-1034.6,-139773.85000000003,-39773.850000000035
2023-09-14,293.29999999999984,-139480.55000000005,-39480.55000000005
2023-09-20,11.05000000000014,-139469.50000000006,-39469.50000000006
2023-09-21,-121.59999999999997,-139591.10000000006,-39591.100000000064
2023-09-26,-690.1,-140281.20000000007,-40281.20000000007
2023-09-27,59.64999999999991,-140221.55000000008,-40221.550000000076
2023-09-28,-195.90000000000003,-140417.45000000007,-40417.45000000007
2023-09-29,12.149999999999991,-140405.30000000008,-40405.300000000076
2023-10-03,-269.0999999999999,-140674.40000000008,-40674.40000000008
2023-10-05,-372.69999999999993,-141047.1000000001,-41047.10000000009
2023-10-10,221.29999999999998,-140825.8000000001,-40825.800000000105
2023-10-12,779.2999999999997,-140046.50000000012,-40046.50000000012
2023-10-13,904.2500000000002,-139142.25000000012,-39142.25000000012
2023-10-16,55.35000000000006,-139086.9000000001,-39086.90000000011
2023-10-17,-827.6500000000007,-139914.5500000001,-39914.550000000105
2023-10-18,-5397.000000000001,-145311.5500000001,-45311.550000000105
2023-10-19,-299.04999999999933,-145610.6000000001,-45610.60000000009
2023-10-20,65.80000000000001,-145544.8000000001,-45544.800000000105
2023-10-23,214.4999999999997,-145330.3000000001,-45330.300000000105
2023-10-24,-2040.9999999999995,-147371.3000000001,-47371.300000000105
2023-10-25,-4262.299999999999,-151633.6000000001,-51633.60000000009
2023-10-26,-6399.550000000002,-158033.15000000008,-58033.15000000008
2023-10-27,-709.8499999999997,-158743.0000000001,-58743.00000000009
2023-10-30,-3954.9999999999995,-162698.0000000001,-62698.00000000009
2023-10-31,-1782.0500000000002,-164480.05000000008,-64480.050000000076
2023-11-01,-5607.599999999998,-170087.65000000008,-70087.65000000008
2023-11-02,-6411.199999999998,-176498.8500000001,-76498.8500000001
2023-11-30,-2562.4499999999994,-179061.3000000001,-79061.3000000001
2023-12-05,3498.5500000000006,-175562.75000000012,-75562.75000000012
2023-12-06,-168.35000000000002,-175731.10000000012,-75731.10000000012
2023-12-07,15.5499999999995,-175715.55000000013,-75715.55000000013
2023-12-11,-651.1000000000001,-176366.65000000014,-76366.65000000014
2023-12-14,-760.6,-177127.25000000015,-77127.25000000015
2023-12-15,568.9,-176558.35000000015,-76558.35000000015
2023-12-19,-1171.0500000000004,-177729.40000000014,-77729.40000000014
2023-12-20,-52.499999999999936,-177781.90000000014,-77781.90000000014
2023-12-21,-2294.3,-180076.20000000013,-80076.20000000013
2024-01-04,209.9,-179866.30000000013,-79866.30000000013
2024-01-05,16.90000000000006,-179849.40000000014,-79849.40000000014
2024-01-12,832.9000000000001,-179016.50000000015,-79016.50000000015
2024-01-16,410.64999999999975,-178605.85000000015,-78605.85000000015
2024-01-17,47.79999999999999,-178558.05000000016,-78558.05000000016
2024-01-18,-515.4999999999998,-179073.55000000016,-79073.55000000016
2024-01-19,-423.6000000000001,-179497.15000000017,-79497.15000000017
2024-01-22,-64.49999999999997,-179561.65000000017,-79561.65000000017
2024-01-23,-4851.749999999998,-184413.40000000017,-84413.40000000017
2024-01-24,-5056.900000000001,-189470.30000000016,-89470.30000000016
2024-01-25,-3632.0500000000006,-193102.35000000015,-93102.35000000015
2024-01-26,5.949999999999932,-193096.40000000014,-93096.40000000014
2024-01-29,1178.85,-191917.55000000013,-91917.55000000013
2024-01-30,-2180.000000000001,-194097.55000000013,-94097.55000000013
2024-01-31,-4619.65,-198717.20000000013,-98717.20000000013
2024-02-01,-18915.15,-217632.35000000012,-117632.35000000012
2024-02-12,1503.8999999999999,-216128.45000000013,-116128.45000000013
2024-02-13,-2752.75,-218881.20000000013,-118881.20000000013
2024-02-14,1595.8500000000001,-217285.35000000012,-117285.35000000012
2024-02-21,538.9999999999994,-216746.35000000012,-116746.35000000012
2024-02-22,-9101.6,-225847.95000000013,-125847.95000000013
2024-03-06,109.65,-225738.30000000013,-125738.30000000013
2024-03-07,6152.900000000001,-219585.40000000014,-119585.40000000014
2024-03-11,-607.8500000000003,-220193.25000000015,-120193.25000000015
2024-03-12,-46.600000000000016,-220239.85000000015,-120239.85000000015
2024-03-15,-1395.6,-221635.45000000016,-121635.45000000016
2024-03-20,-613.9499999999999,-222249.40000000017,-122249.40000000017
2024-03-26,-104.84999999999991,-222354.25000000017,-122354.25000000017
2024-03-27,-1776.1000000000001,-224130.35000000018,-124130.35000000018
2024-04-02,284.15,-223846.2000000002,-123846.20000000019
2024-04-04,-1235.6,-225081.8000000002,-125081.80000000019
2024-04-10,162.1,-224919.7000000002,-124919.70000000019
