date,pnl,cum_pnl,equity
2024-10-23,132.4000000000001,132.4000000000001,100132.4
2024-10-24,937.6000000000001,1070.0000000000002,101070.0
2024-10-28,-57.699999999999974,1012.3000000000003,101012.3
2024-10-29,721.0999999999997,1733.4,101733.4
2024-10-30,-440.54999999999995,1292.8500000000001,101292.85
2024-10-31,1271.6000000000004,2564.4500000000007,102564.45
2024-11-01,-41.90000000000012,2522.5500000000006,102522.55
2024-11-04,244.54999999999998,2767.100000000001,102767.1
2024-11-05,-723.6000000000001,2043.5000000000007,102043.5
2024-11-06,-82.10000000000005,1961.4000000000005,101961.4
2024-11-07,-1505.6000000000004,455.8000000000002,100455.8
2025-01-21,-862.0500000000002,-406.25,99593.75
2025-01-23,174.14999999999992,-232.10000000000008,99767.9
2025-01-28,355.15000000000003,123.04999999999995,100123.05
2025-01-30,132.2,255.24999999999994,100255.25
2025-01-31,237.39999999999995,492.64999999999986,100492.65
2025-02-04,-142.5999999999999,350.04999999999995,100350.05
2025-02-05,389.3000000000001,739.3500000000001,100739.35
2025-02-06,175.94999999999976,915.3,100915.3
2025-02-11,431.6499999999999,1346.9499999999998,101346.95
2025-02-14,-117.3,1229.6499999999999,101229.65
2025-02-24,-231.19999999999965,998.4500000000003,100998.45
2025-02-25,-356.6000000000001,641.8500000000001,100641.85
2025-02-26,414.3000000000002,1056.1500000000003,101056.15
2025-02-27,-37.599999999999994,1018.5500000000003,101018.55
2025-04-24,703.3999999999999,1721.9500000000003,101721.95
2025-04-28,-1079.7,642.2500000000002,100642.25
2025-04-29,499.89999999999986,1142.15,101142.15
2025-04-30,127.19999999999996,1269.3500000000001,101269.35
2025-05-01,-140.45000000000013,1128.9,101128.9
2025-05-28,-2213.199999999999,-1084.2999999999988,98915.7
2025-07-21,7.399999999999965,-1076.899999999999,98923.1
2025-07-23,-7101.650000000001,-8178.549999999999,91821.45
2025-07-24,-866.0999999999995,-9044.649999999998,90955.35
2025-07-30,-129.25000000000026,-9173.899999999998,90826.1
2025-07-31,474.8500000000002,-8699.049999999997,91300.95
2025-08-01,70.1,-8628.949999999997,91371.05
2025-08-07,6.1499999999999915,-8622.799999999997,91377.2
2025-09-04,-829.3500000000006,-9452.149999999998,90547.85
2025-10-20,48.899999999999956,-9403.249999999998,90596.75
2025-10-22,4.399999999999984,-9398.849999999999,90601.15
2025-10-24,-864.1000000000006,-10262.949999999999,89737.05
2025-10-28,-24.599999999999994,-10287.55,89712.45
2025-10-29,-231.6,-10519.15,89480.85
2025-10-30,-277.45000000000005,-10796.6,89203.4
2025-11-04,0.4000000000000026,-10796.2,89203.8
2025-11-06,2684.8500000000004,-8111.35,91888.65
