date,pnl,cum_pnl,equity
2024-10-01,1085.4499999999998,1085.4499999999998,101085.45
2024-10-03,12.399999999999991,1097.85,101097.85
2024-10-08,-10.750000000000012,1087.1,101087.1
2024-10-10,1152.7,2239.8,102239.8
2024-10-11,-4702.1,-2462.3,97537.7
2024-10-15,1424.9,-1037.4,98962.6
2024-10-16,1723.1,685.6999999999998,100685.7
2024-10-17,-11706.9,-11021.2,88978.8
2024-10-18,43.49999999999997,-10977.7,89022.3
2024-10-21,863.3000000000001,-10114.400000000001,89885.6
2024-10-22,-3684.2999999999993,-13798.7,86201.3
2024-10-23,20327.65,6528.950000000001,106528.95
2024-10-24,6270.0999999999985,12799.05,112799.05
2024-10-25,404.5999999999999,13203.65,113203.65
2024-10-28,291.3,13494.949999999999,113494.95
2024-10-29,11470.8,24965.75,124965.75
2024-10-30,3513.9500000000003,28479.7,128479.7
2024-10-31,4599.849999999999,33079.55,133079.55
2024-11-01,-6187.950000000001,26891.600000000002,126891.6
2024-11-04,1993.85,28885.45,128885.45
2024-11-05,-1142.4499999999994,27743.0,127743.0
2024-11-06,-8182.55,19560.45,119560.45
2024-11-07,-9761.15,9799.300000000001,109799.3
2024-11-08,-7544.4,2254.9000000000015,102254.9
2024-11-11,253.40000000000006,2508.3000000000015,102508.3
2024-11-12,1202.95,3711.250000000002,103711.25
2024-11-13,189.9,3901.150000000002,103901.15000000001
2024-11-18,95.89999999999999,3997.050000000002,103997.05
2024-11-19,58.75000000000013,4055.800000000002,104055.8
2024-11-20,-2092.8,1963.0000000000018,101963.0
2024-11-21,2140.85,4103.850000000002,104103.85
2024-11-26,454.4000000000003,4558.250000000003,104558.25
2024-12-03,-1996.6999999999998,2561.550000000003,102561.55
2024-12-04,946.9000000000001,3508.450000000003,103508.45
2024-12-05,-2361.2500000000005,1147.2000000000025,101147.2
2024-12-09,-1.8499999999999495,1145.3500000000026,101145.35
2024-12-10,17007.4,18152.750000000004,118152.75
2024-12-18,-70.80000000000004,18081.950000000004,118081.95000000001
2024-12-19,1709.4500000000005,19791.400000000005,119791.40000000001
2025-01-15,-3646.7,16144.700000000004,116144.70000000001
2025-01-16,-208.49999999999994,15936.200000000004,115936.20000000001
2025-01-17,968.0500000000004,16904.250000000004,116904.25
2025-01-21,510.25000000000006,17414.500000000004,117414.5
2025-01-22,4.549999999999983,17419.050000000003,117419.05
2025-01-23,2437.7,19856.750000000004,119856.75
2025-01-24,1666.2,21522.950000000004,121522.95000000001
2025-01-27,1071.0,22593.950000000004,122593.95000000001
2025-01-28,-1142.6499999999999,21451.300000000003,121451.3
2025-01-29,-584.0500000000002,20867.250000000004,120867.25
2025-01-30,8571.35,29438.600000000006,129438.6
2025-01-31,2511.4000000000005,31950.000000000007,131950.0
2025-02-03,-1567.2000000000005,30382.800000000007,130382.8
2025-02-04,5594.25,35977.05,135977.05
2025-02-05,12167.899999999998,48144.95,148144.95
2025-02-06,3510.550000000001,51655.5,151655.5
2025-02-07,729.95,52385.45,152385.45
2025-02-10,-6.7999999999999545,52378.649999999994,152378.65
2025-02-11,1231.6499999999999,53610.299999999996,153610.3
2025-02-12,-324.3999999999987,53285.899999999994,153285.9
2025-02-13,-7686.550000000001,45599.34999999999,145599.34999999998
2025-02-14,-117.3,45482.04999999999,145482.05
2025-02-18,2506.7,47988.749999999985,147988.75
2025-02-19,4840.95,52829.69999999998,152829.69999999998
2025-02-20,-4373.1,48456.599999999984,148456.59999999998
2025-02-24,3352.900000000001,51809.499999999985,151809.5
2025-02-25,-1415.9999999999993,50393.499999999985,150393.5
2025-02-26,10555.45,60948.94999999998,160948.94999999998
2025-02-27,-1162.5,59786.44999999998,159786.44999999998
2025-02-28,3.1500000000000035,59789.599999999984,159789.59999999998
2025-03-04,13447.4,73236.99999999999,173237.0
2025-03-05,211.15000000000003,73448.14999999998,173448.14999999997
2025-03-06,1263.3000000000004,74711.44999999998,174711.44999999998
2025-03-10,287.8999999999999,74999.34999999998,174999.34999999998
2025-03-12,-2147.85,72851.49999999997,172851.49999999997
2025-03-13,-563.85,72287.64999999997,172287.64999999997
2025-03-19,28.65,72316.29999999996,172316.29999999996
2025-03-20,1753.25,74069.54999999996,174069.54999999996
2025-03-21,68.90000000000002,74138.44999999995,174138.44999999995
2025-03-25,424.90000000000003,74563.34999999995,174563.34999999995
2025-03-26,-380.70000000000016,74182.64999999995,174182.64999999997
2025-04-03,44.149999999999935,74226.79999999994,174226.79999999993
2025-04-11,1224.45,75451.24999999994,175451.24999999994
2025-04-14,2972.5500000000006,78423.79999999994,178423.79999999993
2025-04-15,494.19999999999993,78917.99999999994,178917.99999999994
2025-04-16,820.3500000000001,79738.34999999995,179738.34999999995
2025-04-22,4568.300000000001,84306.64999999995,184306.64999999997
2025-04-23,15602.449999999999,99909.09999999995,199909.09999999995
2025-04-24,6257.75,106166.84999999995,206166.84999999995
2025-04-25,1476.0,107642.84999999995,207642.84999999995
2025-04-28,10726.449999999999,118369.29999999994,218369.29999999993
2025-04-29,5170.799999999999,123540.09999999995,223540.09999999995
2025-04-30,19204.55,142744.64999999994,242744.64999999994
2025-05-01,11677.9,154422.54999999993,254422.54999999993
2025-05-02,1765.2,156187.74999999994,256187.74999999994
2025-05-05,-144.85,156042.89999999994,256042.89999999994
2025-05-06,2889.500000000001,158932.39999999994,258932.39999999994
2025-05-07,-1368.8999999999999,157563.49999999994,257563.49999999994
2025-05-08,431.8499999999999,157995.34999999995,257995.34999999995
2025-05-12,-1470.6499999999996,156524.69999999995,256524.69999999995
2025-05-14,77.74999999999999,156602.44999999995,256602.44999999995
2025-05-15,-958.2999999999998,155644.14999999997,255644.14999999997
2025-05-20,1413.3000000000004,157057.44999999995,257057.44999999995
2025-05-21,571.5999999999999,157629.04999999996,257629.04999999996
2025-05-22,-3488.7000000000003,154140.34999999995,254140.34999999995
2025-05-28,-1024.4999999999998,153115.84999999995,253115.84999999995
2025-05-29,-2388.9000000000005,150726.94999999995,250726.94999999995
2025-06-02,163.9,150890.84999999995,250890.84999999995
2025-06-03,476.0000000000005,151366.84999999995,251366.84999999995
2025-06-04,809.65,152176.49999999994,252176.49999999994
2025-06-05,-4181.1,147995.39999999994,247995.39999999994
2025-06-12,706.4000000000001,148701.79999999993,248701.79999999993
2025-06-13,-2267.100000000001,146434.69999999992,246434.69999999992
2025-06-16,383.65,146818.34999999992,246818.34999999992
2025-06-17,-657.0999999999999,146161.2499999999,246161.2499999999
2025-06-20,-364.19999999999993,145797.0499999999,245797.0499999999
2025-06-23,-388.1000000000003,145408.9499999999,245408.9499999999
2025-06-24,-16.69999999999998,145392.24999999988,245392.24999999988
2025-06-25,798.6499999999999,146190.89999999988,246190.89999999988
2025-06-26,393.40000000000003,146584.29999999987,246584.29999999987
2025-07-01,-415.5999999999999,146168.69999999987,246168.69999999987
2025-07-10,-282.20000000000005,145886.49999999985,245886.49999999985
2025-07-14,99.65000000000005,145986.14999999985,245986.14999999985
2025-07-15,2947.3499999999995,148933.49999999985,248933.49999999985
2025-07-16,2799.6000000000004,151733.09999999986,251733.09999999986
2025-07-17,-2089.0,149644.09999999986,249644.09999999986
2025-07-18,-397.20000000000005,149246.89999999985,249246.89999999985
2025-07-21,7135.25,156382.14999999985,256382.14999999985
2025-07-22,-4048.8000000000006,152333.34999999986,252333.34999999986
2025-07-23,-4342.3,147991.04999999987,247991.04999999987
2025-07-24,2801.9999999999995,150793.04999999987,250793.04999999987
2025-07-25,-1617.5000000000005,149175.54999999987,249175.54999999987
2025-07-28,30.75000000000034,149206.29999999987,249206.29999999987
2025-07-29,18243.95,167450.24999999988,267450.2499999999
2025-07-30,-10398.6,157051.64999999988,257051.64999999988
2025-07-31,7099.249999999998,164150.89999999988,264150.8999999999
2025-08-01,-5944.000000000001,158206.89999999988,258206.89999999988
2025-08-04,-13196.1,145010.79999999987,245010.79999999987
2025-08-05,-23420.600000000002,121590.19999999987,221590.19999999987
2025-08-06,-2503.0000000000005,119087.19999999987,219087.19999999987
2025-08-07,1136.399999999999,120223.59999999986,220223.59999999986
2025-08-14,-1614.4499999999994,118609.14999999986,218609.14999999985
2025-08-19,1925.4999999999998,120534.64999999986,220534.64999999985
2025-08-20,1645.6500000000003,122180.29999999986,222180.29999999987
2025-08-21,1690.65,123870.94999999985,223870.94999999984
2025-08-27,2172.5999999999995,126043.54999999986,226043.54999999987
2025-08-28,-1882.5999999999995,124160.94999999985,224160.94999999984
2025-09-03,853.8500000000001,125014.79999999986,225014.79999999987
2025-09-04,-2346.95,122667.84999999986,222667.84999999986
2025-09-09,-25902.199999999997,96765.64999999986,196765.64999999985
2025-09-11,3358.4500000000007,100124.09999999986,200124.09999999986
2025-09-17,206.65000000000003,100330.74999999985,200330.74999999985
2025-09-18,-396.3000000000004,99934.44999999985,199934.44999999984
2025-09-24,624.9,100559.34999999985,200559.34999999986
2025-09-29,51.25000000000001,100610.59999999985,200610.59999999986
2025-09-30,184.95000000000007,100795.54999999984,200795.54999999984
2025-10-06,598.4,101393.94999999984,201393.94999999984
2025-10-07,-104.35,101289.59999999983,201289.59999999983
2025-10-09,-328.1,100961.49999999983,200961.49999999983
2025-10-13,-143.60000000000002,100817.89999999982,200817.89999999982
2025-10-14,2907.8500000000004,103725.74999999983,203725.74999999983
2025-10-15,-2437.5,101288.24999999983,201288.24999999983
2025-10-16,1497.9999999999998,102786.24999999983,202786.24999999983
2025-10-17,-1107.35,101678.89999999982,201678.89999999982
2025-10-20,664.2999999999998,102343.19999999982,202343.19999999984
2025-10-21,3564.9000000000005,105908.09999999982,205908.0999999998
2025-10-22,9777.600000000002,115685.69999999982,215685.69999999984
2025-10-23,6669.35,122355.04999999983,222355.0499999998
2025-10-24,187.29999999999984,122542.34999999983,222542.34999999983
2025-10-27,2929.35,125471.69999999984,225471.69999999984
2025-10-28,60.4000000000035,125532.09999999985,225532.09999999986
2025-10-29,11280.649999999998,136812.74999999985,236812.74999999985
2025-10-30,14636.300000000001,151449.04999999984,251449.04999999984
2025-10-31,8379.550000000001,159828.59999999983,259828.59999999983
2025-11-03,1926.8500000000004,161755.44999999984,261755.44999999984
2025-11-04,7139.900000000002,168895.34999999983,268895.34999999986
2025-11-05,5272.2,174167.54999999984,274167.5499999998
2025-11-06,8330.1,182497.64999999985,282497.64999999985
2025-11-07,1451.7999999999997,183949.44999999984,283949.44999999984
2025-11-10,132.35,184081.79999999984,284081.7999999998
2025-11-12,44.650000000000006,184126.44999999984,284126.44999999984
2025-11-13,644.4000000000001,184770.84999999983,284770.84999999986
2025-12-02,32.900000000000006,184803.74999999983,284803.7499999998
