date,pnl,cum_pnl,equity
2024-10-03,12.399999999999991,12.399999999999991,100012.4
2024-10-08,-10.750000000000012,1.649999999999979,100001.65
2024-10-10,1152.7,1154.3500000000001,101154.35
2024-10-11,-4702.1,-3547.75,96452.25
2024-10-15,1424.9,-2122.85,97877.15
2024-10-16,1723.1000000000001,-399.7499999999998,99600.25
2024-10-17,-11706.9,-12106.65,87893.35
2024-10-18,43.499999999999986,-12063.15,87936.85
2024-10-21,863.3000000000001,-11199.85,88800.15
2024-10-22,-3684.2999999999993,-14884.15,85115.85
2024-10-23,17456.55,2572.3999999999996,102572.4
2024-10-24,6270.0999999999985,8842.499999999998,108842.5
2024-10-25,404.5999999999999,9247.099999999999,109247.1
2024-10-28,291.29999999999995,9538.399999999998,109538.4
2024-10-29,12229.55,21767.949999999997,121767.95
2024-10-30,4801.05,26568.999999999996,126569.0
2024-10-31,4649.899999999999,31218.899999999994,131218.9
2024-11-01,-6087.550000000001,25131.34999999999,125131.34999999999
2024-11-04,1993.85,27125.19999999999,127125.19999999998
2024-11-05,-921.2999999999994,26203.89999999999,126203.9
2024-11-06,-13677.0,12526.89999999999,112526.9
2024-12-09,-1.8499999999999495,12525.04999999999,112525.04999999999
2024-12-10,17007.4,29532.44999999999,129532.44999999998
2024-12-18,-70.80000000000007,29461.64999999999,129461.65
2024-12-19,1709.4500000000005,31171.09999999999,131171.09999999998
2025-01-15,-3915.2999999999997,27255.799999999992,127255.79999999999
2025-02-04,4285.600000000001,31541.399999999994,131541.4
2025-02-19,5110.6,36651.99999999999,136652.0
2025-02-20,11687.199999999997,48339.19999999999,148339.19999999998
2025-02-24,3352.900000000001,51692.09999999999,151692.09999999998
2025-02-25,-564.9499999999994,51127.149999999994,151127.15
2025-02-26,10555.45,61682.59999999999,161682.59999999998
2025-02-27,-1185.5,60497.09999999999,160497.09999999998
2025-02-28,-730.45,59766.649999999994,159766.65
2025-03-04,13447.4,73214.04999999999,173214.05
