date,cash,equity,deployed_margin,n_open,realized_pnl_cum,opened,reject_reason
2025-03-06,73059.2,57885.2,4000.0,2,-42107.00000000001,True,
2025-03-07,73059.2,57885.2,4000.0,2,-42107.00000000001,False,
2025-03-10,82088.3,57881.3,6000.0,3,-42107.00000000001,True,
2025-03-11,81060.50000000001,55263.500000000015,6000.0,3,-44724.80000000001,True,
2025-03-12,89426.60000000002,55259.60000000002,8000.0,4,-44724.80000000001,True,
2025-03-13,88113.80000000003,53262.80000000003,8000.0,4,-46721.600000000006,True,
2025-03-14,88113.80000000003,53262.80000000003,8000.0,4,-46721.600000000006,False,
2025-03-17,81467.90000000004,55649.90000000004,6000.0,3,-44338.40000000001,False,
2025-03-18,74285.00000000004,57605.000000000044,4000.0,2,-42387.20000000001,False,
2025-03-19,67222.10000000005,58912.10000000005,2000.0,1,-41084.000000000015,False,
2025-03-20,59820.20000000005,59820.20000000005,0.0,0,-40179.80000000001,False,
2025-03-21,67963.00000000004,59815.000000000044,2000.0,1,-40179.80000000001,True,
2025-03-24,77261.50000000004,59808.500000000044,4000.0,2,-40179.80000000001,True,
2025-03-25,86240.00000000004,59802.000000000044,6000.0,3,-40179.80000000001,True,
2025-03-26,93842.80000000005,59796.80000000005,8000.0,4,-40179.80000000001,True,
2025-03-27,93842.80000000005,59796.80000000005,8000.0,4,-40179.80000000001,False,
2025-03-28,84561.60000000005,58663.60000000005,6000.0,3,-41318.20000000001,False,
2025-03-31,71520.10000000005,54927.10000000005,4000.0,2,-45061.20000000001,False,
2025-04-01,58068.60000000005,50460.60000000005,2000.0,1,-49534.20000000001,False,
2025-04-02,58298.200000000055,49382.200000000055,2000.0,1,-50612.60000000001,True,
2025-04-03,58298.200000000055,49382.200000000055,2000.0,1,-50612.60000000001,False,
2025-04-04,66807.60000000005,49379.60000000005,4000.0,2,-50612.60000000001,True,
2025-04-07,75847.00000000004,49377.000000000044,6000.0,3,-50612.60000000001,True,
2025-04-08,85640.40000000004,49374.40000000004,8000.0,4,-50612.60000000001,True,
2025-04-09,71387.20000000004,44037.20000000004,6000.0,3,-55955.000000000015,False,
2025-04-10,71387.20000000004,44037.20000000004,6000.0,3,-55955.000000000015,False,
2025-04-11,69362.00000000004,42868.000000000044,6000.0,3,-57124.20000000001,True,
2025-04-14,66968.80000000005,42830.80000000005,6000.0,3,-57161.40000000001,True,
2025-04-15,65965.30000000005,42134.30000000005,6000.0,3,-57856.600000000006,True,
2025-04-16,65965.30000000005,42134.30000000005,6000.0,3,-57856.600000000006,False,
2025-04-17,65965.30000000005,42134.30000000005,6000.0,3,-57856.600000000006,False,
2025-04-21,66828.10000000005,43409.10000000005,6000.0,3,-56581.8,True,
2025-04-22,70676.60000000005,44040.60000000005,6000.0,3,-55949.0,True,
2025-04-23,62335.70000000005,45188.70000000005,4000.0,2,-54804.8,False,
2025-04-24,62335.70000000005,45188.70000000005,4000.0,2,-54804.8,False,
2025-04-25,70062.80000000005,45184.80000000005,6000.0,3,-54804.8,True,
2025-04-28,69746.30000000005,43538.30000000005,6000.0,3,-56450.0,True,
2025-04-29,66930.50000000006,42477.50000000006,6000.0,3,-57510.8,True,
2025-04-30,66930.50000000006,42477.50000000006,6000.0,3,-57510.8,False,
2025-05-01,74873.60000000006,42473.600000000064,8000.0,4,-57510.8,True,
2025-05-02,66619.70000000007,41950.70000000007,6000.0,3,-58037.600000000006,False,
2025-05-05,66164.90000000007,42041.90000000007,6000.0,3,-57946.40000000001,True,
2025-05-06,66862.10000000006,42580.100000000064,6000.0,3,-57408.20000000001,True,
2025-05-07,74697.20000000007,42576.20000000007,8000.0,4,-57408.20000000001,True,
2025-05-08,77552.10000000008,43410.10000000008,8000.0,4,-56573.000000000015,True,
2025-05-09,87162.90000000008,43404.90000000008,10000.0,5,-56573.000000000015,True,
2025-05-12,87212.80000000009,42858.80000000009,10000.0,5,-57117.80000000002,True,
2025-05-13,85225.70000000008,40842.700000000084,10000.0,5,-59132.60000000002,True,
2025-05-14,83858.6000000001,38898.60000000009,10000.0,5,-61075.40000000002,True,
2025-05-15,79260.2000000001,36172.2000000001,10000.0,5,-63801.800000000025,True,
2025-05-16,74863.5000000001,32236.500000000102,10000.0,5,-67736.20000000003,True,
2025-05-19,73797.10000000011,31254.100000000108,10000.0,5,-68718.60000000002,True,
2025-05-20,73938.70000000011,31291.700000000114,10000.0,5,-68681.00000000001,True,
2025-05-21,65765.50000000012,31534.500000000116,8000.0,4,-68443.40000000001,False,
2025-05-22,57984.30000000012,31849.30000000012,6000.0,3,-68133.8,False,
2025-05-23,45437.80000000012,28457.80000000012,4000.0,2,-71531.8,False,
2025-05-27,37660.60000000012,29220.600000000122,2000.0,1,-70774.2,False,
2025-05-28,30055.40000000012,30055.40000000012,0.0,0,-69944.59999999999,False,
2025-05-29,30055.40000000012,30055.40000000012,0.0,0,-69944.59999999999,False,
2025-05-30,30055.40000000012,30055.40000000012,0.0,0,-69944.59999999999,False,
2025-06-02,30055.40000000012,30055.40000000012,0.0,0,-69944.59999999999,False,
2025-06-03,39848.900000000125,30048.900000000125,2000.0,1,-69944.59999999999,True,
2025-06-04,49487.400000000125,30042.400000000125,4000.0,2,-69944.59999999999,True,
2025-06-05,59135.900000000125,30035.900000000125,6000.0,3,-69944.59999999999,True,
2025-06-06,67974.40000000013,30029.400000000125,8000.0,4,-69944.59999999999,True,
2025-06-09,76029.20000000013,30024.200000000128,10000.0,5,-69944.59999999999,True,
2025-06-10,77366.20000000013,31351.200000000128,10000.0,5,-68617.59999999999,True,
2025-06-11,69044.70000000013,32674.700000000128,8000.0,4,-67300.59999999999,False,
2025-06-12,59413.20000000013,32698.200000000128,6000.0,3,-67283.59999999999,False,
2025-06-13,50551.70000000013,32681.70000000013,4000.0,2,-67306.59999999999,False,
2025-06-16,42882.50000000013,33072.50000000013,2000.0,1,-66920.99999999999,False,
2025-06-17,32796.00000000013,32796.00000000013,0.0,0,-67203.99999999999,False,
2025-06-18,32796.00000000013,32796.00000000013,0.0,0,-67203.99999999999,False,
2025-06-20,32796.00000000013,32796.00000000013,0.0,0,-67203.99999999999,False,
2025-06-23,32796.00000000013,32796.00000000013,0.0,0,-67203.99999999999,False,
2025-06-24,32796.00000000013,32796.00000000013,0.0,0,-67203.99999999999,False,
2025-06-25,32796.00000000013,32796.00000000013,0.0,0,-67203.99999999999,False,
2025-06-26,32796.00000000013,32796.00000000013,0.0,0,-67203.99999999999,False,
2025-06-27,41554.50000000013,32789.50000000013,2000.0,1,-67203.99999999999,True,
2025-06-30,51343.00000000013,32783.00000000013,4000.0,2,-67203.99999999999,True,
2025-07-01,61056.50000000013,32776.50000000013,6000.0,3,-67203.99999999999,True,
2025-07-02,70755.00000000013,32770.00000000013,8000.0,4,-67203.99999999999,True,
2025-07-03,80248.50000000013,32763.50000000013,10000.0,5,-67203.99999999999,True,
2025-07-07,80839.80000000013,33471.800000000134,10000.0,5,-66496.99999999999,True,
2025-07-08,80192.10000000014,34595.10000000014,10000.0,5,-65374.999999999985,True,
2025-07-09,81264.10000000014,35752.10000000014,10000.0,5,-64217.999999999985,True,
2025-07-10,73112.60000000014,37305.60000000014,8000.0,4,-62670.999999999985,False,
2025-07-11,74394.60000000014,38802.60000000014,8000.0,4,-61173.999999999985,True,
