date,cash,equity,deployed_margin,n_open,realized_pnl_cum,opened,reject_reason
2024-08-28,102000.60000000002,102000.60000000002,0.0,0,2000.5999999999976,False,
2024-08-29,102000.60000000002,102000.60000000002,0.0,0,2000.5999999999976,False,
2024-08-30,102000.60000000002,102000.60000000002,0.0,0,2000.5999999999976,False,
2024-09-03,110283.40000000002,101995.40000000002,2000.0,1,2000.5999999999976,True,
2024-09-04,110283.40000000002,101995.40000000002,2000.0,1,2000.5999999999976,False,
2024-09-05,110283.40000000002,101995.40000000002,2000.0,1,2000.5999999999976,False,
2024-09-06,119058.20000000003,101990.20000000003,4000.0,2,2000.5999999999976,True,
2024-09-09,119058.20000000003,101990.20000000003,4000.0,2,2000.5999999999976,False,
2024-09-10,109765.00000000003,100985.00000000003,2000.0,1,990.1999999999977,False,
2024-09-11,109765.00000000003,100985.00000000003,2000.0,1,990.1999999999977,False,
2024-09-12,109765.00000000003,100985.00000000003,2000.0,1,990.1999999999977,False,
2024-09-13,103063.80000000003,103063.80000000003,0.0,0,3063.7999999999965,False,
2024-09-16,103063.80000000003,103063.80000000003,0.0,0,3063.7999999999965,False,
2024-09-17,103063.80000000003,103063.80000000003,0.0,0,3063.7999999999965,False,
2024-09-18,103063.80000000003,103063.80000000003,0.0,0,3063.7999999999965,False,
2024-09-19,112674.00000000003,103056.00000000003,2000.0,1,3063.7999999999965,True,
2024-09-20,112674.00000000003,103056.00000000003,2000.0,1,3063.7999999999965,False,
2024-09-23,112674.00000000003,103056.00000000003,2000.0,1,3063.7999999999965,False,
2024-09-24,112674.00000000003,103056.00000000003,2000.0,1,3063.7999999999965,False,
2024-09-25,112674.00000000003,103056.00000000003,2000.0,1,3063.7999999999965,False,
2024-09-26,104158.20000000003,104158.20000000003,0.0,0,4158.199999999997,False,
2024-09-27,104158.20000000003,104158.20000000003,0.0,0,4158.199999999997,False,
2024-09-30,104158.20000000003,104158.20000000003,0.0,0,4158.199999999997,False,
2024-10-01,104158.20000000003,104158.20000000003,0.0,0,4158.199999999997,False,
2024-10-02,104158.20000000003,104158.20000000003,0.0,0,4158.199999999997,False,
2024-10-03,113976.70000000003,104151.70000000003,2000.0,1,4158.199999999997,True,
2024-10-04,113976.70000000003,104151.70000000003,2000.0,1,4158.199999999997,False,
2024-10-07,123735.50000000003,104146.50000000003,4000.0,2,4158.199999999997,True,
2024-10-08,132810.30000000002,104141.30000000002,6000.0,3,4158.199999999997,True,
2024-10-09,141189.1,104136.1,8000.0,4,4158.199999999997,True,
2024-10-10,140346.4,104634.4,8000.0,4,4655.199999999995,True,
2024-10-11,148597.19999999998,104629.19999999998,10000.0,5,4655.199999999995,True,
2024-10-14,137975.99999999997,103771.99999999997,8000.0,4,3792.7999999999956,False,
2024-10-15,129314.79999999997,104190.79999999997,6000.0,3,4206.399999999995,False,
2024-10-16,121125.59999999998,104385.59999999998,4000.0,2,4395.999999999995,False,
2024-10-17,113272.39999999998,105016.39999999998,2000.0,1,5021.599999999996,False,
2024-10-18,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-10-21,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-10-22,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-10-23,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-10-24,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-10-25,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-10-28,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-10-29,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-10-30,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-10-31,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-11-01,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-11-04,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-11-05,105831.19999999998,105831.19999999998,0.0,0,5831.199999999996,False,
2024-11-06,115009.69999999998,105824.69999999998,2000.0,1,5831.199999999996,True,
2024-11-07,115009.69999999998,105824.69999999998,2000.0,1,5831.199999999996,False,
2024-11-08,115009.69999999998,105824.69999999998,2000.0,1,5831.199999999996,False,
2024-11-11,115009.69999999998,105824.69999999998,2000.0,1,5831.199999999996,False,
2024-11-12,115009.69999999998,105824.69999999998,2000.0,1,5831.199999999996,False,
2024-11-13,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-11-14,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-11-15,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-11-18,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-11-19,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-11-20,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-11-21,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-11-22,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-11-25,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-11-26,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-11-27,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-11-29,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-02,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-03,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-04,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-05,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-06,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-09,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-10,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-11,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-12,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-13,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-16,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-17,107973.19999999998,107973.19999999998,0.0,0,7973.199999999997,False,
2024-12-18,115439.29999999999,107969.29999999999,2000.0,1,7973.199999999997,True,
2024-12-19,125030.09999999999,107964.09999999999,4000.0,2,7973.199999999997,True,
2024-12-20,125030.09999999999,107964.09999999999,4000.0,2,7973.199999999997,False,
2024-12-23,125030.09999999999,107964.09999999999,4000.0,2,7973.199999999997,False,
2024-12-24,125030.09999999999,107964.09999999999,4000.0,2,7973.199999999997,False,
2024-12-26,118048.2,108452.2,2000.0,1,8457.399999999998,False,
2024-12-27,110135.0,110135.0,0.0,0,10134.999999999998,False,
2024-12-30,110135.0,110135.0,0.0,0,10134.999999999998,False,
2024-12-31,119893.5,110128.5,2000.0,1,10134.999999999998,True,
2025-01-02,119893.5,110128.5,2000.0,1,10134.999999999998,False,
2025-01-03,119893.5,110128.5,2000.0,1,10134.999999999998,False,
2025-01-06,129302.0,110122.0,4000.0,2,10134.999999999998,True,
2025-01-07,129302.0,110122.0,4000.0,2,10134.999999999998,False,
2025-01-08,120510.5,111095.5,2000.0,1,11101.999999999998,False,
2025-01-10,128817.3,111090.3,4000.0,2,11101.999999999998,True,
2025-01-13,128817.3,111090.3,4000.0,2,11101.999999999998,False,
2025-01-14,114480.8,106168.8,2000.0,1,6173.999999999997,False,
2025-01-15,114480.8,106168.8,2000.0,1,6173.999999999997,False,
2025-01-16,114480.8,106168.8,2000.0,1,6173.999999999997,False,
2025-01-17,105099.6,105099.6,0.0,0,5099.5999999999985,False,
2025-01-21,105099.6,105099.6,0.0,0,5099.5999999999985,False,
2025-01-22,113978.1,105093.1,2000.0,1,5099.5999999999985,True,
2025-01-23,113978.1,105093.1,2000.0,1,5099.5999999999985,False,
2025-01-24,113978.1,105093.1,2000.0,1,5099.5999999999985,False,
2025-01-27,123136.6,105086.6,4000.0,2,5099.5999999999985,True,
2025-01-28,123136.6,105086.6,4000.0,2,5099.5999999999985,False,
2025-01-29,112480.1,103315.1,2000.0,1,3321.599999999998,False,
2025-01-30,112480.1,103315.1,2000.0,1,3321.599999999998,False,
2025-01-31,112480.1,103315.1,2000.0,1,3321.599999999998,False,
2025-02-03,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-04,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-05,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-06,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-07,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-10,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-11,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-12,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-13,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-14,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-18,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-19,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-20,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-21,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-24,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-25,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-26,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-27,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-02-28,102678.6,102678.6,0.0,0,2678.599999999997,False,
2025-03-03,109694.70000000001,102674.70000000001,2000.0,1,2678.599999999997,True,
2025-03-04,117238.80000000002,102670.80000000002,4000.0,2,2678.599999999997,True,
2025-03-05,117238.80000000002,102670.80000000002,4000.0,2,2678.599999999997,False,
2025-03-06,124860.90000000002,102666.90000000002,6000.0,3,2678.599999999997,True,
2025-03-07,131895.00000000003,102663.00000000003,8000.0,4,2678.599999999997,True,
2025-03-10,129244.20000000004,97999.20000000004,8000.0,4,-1985.200000000004,True,
2025-03-11,119082.30000000005,95385.30000000005,6000.0,3,-4603.000000000004,False,
2025-03-12,119082.30000000005,95385.30000000005,6000.0,3,-4603.000000000004,False,
2025-03-13,109463.40000000005,93392.40000000005,4000.0,2,-6599.800000000002,False,
2025-03-14,101020.50000000006,91987.50000000006,2000.0,1,-8008.600000000001,False,
2025-03-17,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-03-18,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-03-19,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-03-20,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-03-21,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-03-24,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-03-25,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-03-26,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-03-27,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-03-28,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-03-31,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-04-01,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-04-02,94374.60000000006,94374.60000000006,0.0,0,-5625.4000000000015,False,
2025-04-03,103661.70000000007,94370.70000000007,2000.0,1,-5625.4000000000015,True,
2025-04-04,112171.10000000006,94368.10000000006,4000.0,2,-5625.4000000000015,True,
2025-04-07,121210.50000000006,94365.50000000006,6000.0,3,-5625.4000000000015,True,
2025-04-08,131003.90000000005,94362.90000000005,8000.0,4,-5625.4000000000015,True,
2025-04-09,131003.90000000005,94362.90000000005,8000.0,4,-5625.4000000000015,False,
2025-04-10,119816.00000000006,92466.00000000006,6000.0,3,-7526.200000000003,False,
2025-04-11,117790.80000000005,91296.80000000005,6000.0,3,-8695.400000000003,True,
2025-04-14,108714.20000000004,91262.20000000004,4000.0,2,-8732.600000000002,False,
2025-04-15,98225.60000000003,90569.60000000003,2000.0,1,-9427.800000000001,False,
2025-04-16,105029.00000000003,90567.00000000003,4000.0,2,-9427.800000000001,True,
2025-04-17,114298.10000000003,90563.10000000003,6000.0,3,-9427.800000000001,True,
2025-04-21,115160.90000000002,91837.90000000002,6000.0,3,-8153.000000000001,True,
2025-04-22,125060.00000000003,91834.00000000003,8000.0,4,-8153.000000000001,True,
2025-04-23,134350.10000000003,91830.10000000003,10000.0,5,-8153.000000000001,True,
2025-04-24,135992.60000000003,91761.60000000003,10000.0,5,-8220.2,True,
2025-04-25,133467.80000000005,90778.80000000005,10000.0,5,-9203.0,True,
2025-04-28,133151.30000000005,89132.30000000005,10000.0,5,-10848.199999999999,True,
2025-04-29,130335.50000000006,88071.50000000006,10000.0,5,-11908.999999999998,True,
2025-04-30,128485.70000000007,87316.70000000007,10000.0,5,-12663.8,True,
2025-05-01,128093.90000000008,87494.90000000008,10000.0,5,-12485.6,True,
2025-05-02,129366.80000000009,86966.80000000009,10000.0,5,-13012.400000000001,True,
2025-05-05,128912.0000000001,87058.0000000001,10000.0,5,-12921.200000000003,True,
2025-05-06,129609.20000000011,87596.20000000011,10000.0,5,-12383.000000000002,True,
2025-05-07,130189.40000000013,88536.40000000013,10000.0,5,-11442.800000000003,True,
2025-05-08,133044.30000000013,89370.30000000013,10000.0,5,-10607.600000000002,True,
2025-05-09,124919.10000000014,90777.10000000014,8000.0,4,-9206.000000000004,False,
2025-05-12,124969.00000000015,90231.00000000015,8000.0,4,-9750.800000000005,True,
2025-05-13,122981.90000000015,88214.90000000015,8000.0,4,-11765.600000000006,True,
2025-05-14,113204.00000000016,86276.00000000016,6000.0,3,-13708.400000000005,False,
2025-05-15,100514.80000000016,83554.80000000016,4000.0,2,-16434.800000000003,False,
2025-05-16,100514.80000000016,83554.80000000016,4000.0,2,-16434.800000000003,False,
2025-05-19,99448.40000000017,82572.40000000017,4000.0,2,-17417.2,True,
2025-05-20,91155.20000000017,82615.20000000017,2000.0,1,-17379.6,False,
2025-05-21,91155.20000000017,82615.20000000017,2000.0,1,-17379.6,False,
2025-05-22,91155.20000000017,82615.20000000017,2000.0,1,-17379.6,False,
2025-05-23,91155.20000000017,82615.20000000017,2000.0,1,-17379.6,False,
2025-05-27,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-05-28,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-05-29,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-05-30,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-06-02,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-06-03,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-06-04,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-06-05,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-06-06,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-06-09,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-06-10,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-06-11,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-06-12,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-06-13,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-06-16,83378.00000000017,83378.00000000017,0.0,0,-16621.999999999996,False,
2025-06-17,92948.80000000018,83372.80000000018,2000.0,1,-16621.999999999996,True,
2025-06-18,101919.60000000018,83367.60000000018,4000.0,2,-16621.999999999996,True,
2025-06-20,110302.40000000018,83362.40000000018,6000.0,3,-16621.999999999996,True,
2025-06-23,110302.40000000018,83362.40000000018,6000.0,3,-16621.999999999996,False,
2025-06-24,119970.90000000018,83355.90000000018,8000.0,4,-16621.999999999996,True,
2025-06-25,111393.70000000019,84354.70000000019,6000.0,3,-15628.399999999998,False,
2025-06-26,101852.50000000019,83789.50000000019,4000.0,2,-16198.8,False,
2025-06-27,92967.30000000019,83292.30000000019,2000.0,1,-16701.2,False,
2025-06-30,92967.30000000019,83292.30000000019,2000.0,1,-16701.2,False,
2025-07-01,82940.80000000019,82940.80000000019,0.0,0,-17059.2,False,
2025-07-02,82940.80000000019,82940.80000000019,0.0,0,-17059.2,False,
2025-07-03,82940.80000000019,82940.80000000019,0.0,0,-17059.2,False,
2025-07-07,82940.80000000019,82940.80000000019,0.0,0,-17059.2,False,
2025-07-08,82940.80000000019,82940.80000000019,0.0,0,-17059.2,False,
2025-07-09,92569.30000000019,82934.30000000019,2000.0,1,-17059.2,True,
2025-07-10,92569.30000000019,82934.30000000019,2000.0,1,-17059.2,False,
2025-07-11,92569.30000000019,82934.30000000019,2000.0,1,-17059.2,False,
2025-07-14,92569.30000000019,82934.30000000019,2000.0,1,-17059.2,False,
2025-07-15,92569.30000000019,82934.30000000019,2000.0,1,-17059.2,False,
2025-07-16,83642.80000000019,83642.80000000019,0.0,0,-16357.2,False,
2025-07-17,83642.80000000019,83642.80000000019,0.0,0,-16357.2,False,
2025-07-18,83642.80000000019,83642.80000000019,0.0,0,-16357.2,False,
2025-07-21,83642.80000000019,83642.80000000019,0.0,0,-16357.2,False,
2025-07-22,83642.80000000019,83642.80000000019,0.0,0,-16357.2,False,
2025-07-23,83642.80000000019,83642.80000000019,0.0,0,-16357.2,False,
2025-07-24,83642.80000000019,83642.80000000019,0.0,0,-16357.2,False,
2025-07-25,83642.80000000019,83642.80000000019,0.0,0,-16357.2,False,
2025-07-28,83642.80000000019,83642.80000000019,0.0,0,-16357.2,False,
2025-07-29,83642.80000000019,83642.80000000019,0.0,0,-16357.2,False,
2025-07-30,83642.80000000019,83642.80000000019,0.0,0,-16357.2,False,
2025-07-31,83642.80000000019,83642.80000000019,0.0,0,-16357.2,False,
2025-08-01,92593.6000000002,83637.6000000002,2000.0,1,-16357.2,True,
2025-08-04,92593.6000000002,83637.6000000002,2000.0,1,-16357.2,False,
2025-08-05,92593.6000000002,83637.6000000002,2000.0,1,-16357.2,False,
2025-08-06,92593.6000000002,83637.6000000002,2000.0,1,-16357.2,False,
2025-08-07,92593.6000000002,83637.6000000002,2000.0,1,-16357.2,False,
2025-08-08,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-11,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-12,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-13,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-14,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-15,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-18,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-19,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-20,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-21,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-22,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-25,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-26,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-27,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-28,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-08-29,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-02,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-03,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-04,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-05,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-08,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-09,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-10,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-11,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-12,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-15,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-16,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-17,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-18,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-19,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-22,83436.4000000002,83436.4000000002,0.0,0,-16563.6,False,
2025-09-23,91719.2000000002,83431.2000000002,2000.0,1,-16563.6,True,
2025-09-24,101592.7000000002,83424.7000000002,4000.0,2,-16563.6,True,
2025-09-25,101592.7000000002,83424.7000000002,4000.0,2,-16563.6,False,
2025-09-26,101592.7000000002,83424.7000000002,4000.0,2,-16563.6,False,
2025-09-29,101592.7000000002,83424.7000000002,4000.0,2,-16563.6,False,
2025-09-30,94703.5000000002,84823.5000000002,2000.0,1,-15170.0,False,
2025-10-01,85757.0000000002,85757.0000000002,0.0,0,-14243.0,False,
2025-10-02,85757.0000000002,85757.0000000002,0.0,0,-14243.0,False,
2025-10-03,85757.0000000002,85757.0000000002,0.0,0,-14243.0,False,
2025-10-06,85757.0000000002,85757.0000000002,0.0,0,-14243.0,False,
2025-10-07,94439.8000000002,85751.8000000002,2000.0,1,-14243.0,True,
2025-10-08,94439.8000000002,85751.8000000002,2000.0,1,-14243.0,False,
2025-10-09,94439.8000000002,85751.8000000002,2000.0,1,-14243.0,False,
2025-10-10,102082.90000000021,85747.90000000021,4000.0,2,-14243.0,True,
2025-10-13,102082.90000000021,85747.90000000021,4000.0,2,-14243.0,False,
2025-10-14,100461.80000000022,85158.80000000022,4000.0,2,-14833.400000000001,True,
2025-10-15,108041.90000000023,85154.90000000023,6000.0,3,-14833.400000000001,True,
2025-10-16,116945.00000000023,85151.00000000023,8000.0,4,-14833.400000000001,True,
2025-10-17,109300.10000000024,85153.10000000024,6000.0,3,-14835.2,False,
2025-10-20,109300.10000000024,85153.10000000024,6000.0,3,-14835.2,False,
2025-10-21,102411.20000000024,85920.20000000024,4000.0,2,-14072.0,False,
2025-10-22,96110.30000000025,87203.30000000025,2000.0,1,-12792.800000000001,False,
2025-10-23,88981.40000000026,88981.40000000026,0.0,0,-11018.600000000002,False,
2025-10-24,98939.90000000026,88974.90000000026,2000.0,1,-11018.600000000002,True,
2025-10-27,107418.70000000026,88969.70000000026,4000.0,2,-11018.600000000002,True,
2025-10-28,107418.70000000026,88969.70000000026,4000.0,2,-11018.600000000002,False,
2025-10-29,107418.70000000026,88969.70000000026,4000.0,2,-11018.600000000002,False,
2025-10-30,107418.70000000026,88969.70000000026,4000.0,2,-11018.600000000002,False,
2025-10-31,96877.20000000026,88393.20000000026,2000.0,1,-11601.600000000002,False,
2025-11-03,98162.80000000026,88842.80000000026,2000.0,1,-11152.000000000004,True,
2025-11-04,98162.80000000026,88842.80000000026,2000.0,1,-11152.000000000004,False,
2025-11-05,98162.80000000026,88842.80000000026,2000.0,1,-11152.000000000004,False,
2025-11-06,98162.80000000026,88842.80000000026,2000.0,1,-11152.000000000004,False,
2025-11-07,98162.80000000026,88842.80000000026,2000.0,1,-11152.000000000004,False,
2025-11-10,90305.60000000027,90305.60000000027,0.0,0,-9694.400000000005,False,
2025-11-11,90305.60000000027,90305.60000000027,0.0,0,-9694.400000000005,False,
2025-11-12,90305.60000000027,90305.60000000027,0.0,0,-9694.400000000005,False,
2025-11-13,97840.70000000027,90301.70000000027,2000.0,1,-9694.400000000005,True,
2025-11-14,107663.50000000028,90296.50000000028,4000.0,2,-9694.400000000005,True,
2025-11-17,116443.60000000028,90292.60000000028,6000.0,3,-9694.400000000005,True,
2025-11-18,125808.70000000029,90288.70000000029,8000.0,4,-9694.400000000005,True,
2025-11-19,134735.80000000028,90284.80000000028,10000.0,5,-9694.400000000005,True,
2025-11-20,135208.0000000003,88669.00000000029,10000.0,5,-11310.200000000004,True,
2025-11-21,125186.8000000003,88475.8000000003,8000.0,4,-11508.600000000006,False,
2025-11-24,117700.9000000003,89773.9000000003,6000.0,3,-10214.400000000005,False,
2025-11-25,109105.0000000003,90547.0000000003,4000.0,2,-9445.200000000004,False,
2025-11-26,109295.90000000031,90948.90000000031,4000.0,2,-9042.000000000004,True,
2025-11-28,97913.00000000032,89193.00000000032,2000.0,1,-10801.800000000005,False,
