date,spot,spy_close,atm_iv_30d,atm_iv_60d,atm_iv_90d,term_slope_30_60,term_slope_30_90,backwardation_flag,iv_25d_put,iv_25d_call,risk_reversal_25d,butterfly_25d,iv_rank_30d,iv_rank_252d,iv_percentile_252d,rv_5d,rv_21d,vrp_30d,vol_expansion,pc_ratio,pc_ratio_z_20d,voi_ratio,voi_ratio_z_20d,spy_ret_5d,spy_ret_21d,spy_dd_from_60d_high,spy_above_200d_ma,vix_close,vix3m_close,vix_minus_atm_iv_30d
2021-07-12,436.0,409.560791015625,0.12219,0.13845,0.14658,0.016259999999999997,0.024389999999999995,0,0.15146,0.09292,0.05854000000000001,1.3877787807814457e-17,0.42852958406561226,,,0.11121327344392729,0.09728791971390079,0.024902080286099207,1.143135486615167,1.13,-0.9779570811019114,0.7898414885311089,-0.044861012469397915,0.007746828359848079,0.03517372352564263,0.0,1,16.170000076293945,20.459999084472656,3.951000076293946
2021-07-13,434.0,408.1645812988281,0.13195,0.14518571428571428,0.15503866666666666,0.013235714285714267,0.023088666666666646,0,0.17097,0.10268,0.06829000000000002,0.0048749999999999905,0.714411247803164,,,0.11476592403386968,0.09885482680557071,0.0330951731944293,1.160954176366048,1.09,-1.2251545851389145,0.4583894485782228,-0.4049996511515502,0.006144182581861113,0.029942935803992432,-0.0034090414595951968,1,17.1200008392334,21.1299991607666,3.925000839233398
2021-07-14,435.0,408.7737121582031,0.12707000000000002,0.14425738095238094,0.15048399999999998,0.017187380952380926,0.023413999999999963,0,0.16122,0.10268,0.05854000000000001,0.0048799999999999955,0.5714704159343885,,,0.11308984609276057,0.09880950553133722,0.0282604944686628,1.1445239553080688,1.37,1.2240169397543912,0.504023582737964,-0.3387932536795793,0.004097063562468639,0.029175380984066024,-0.0019217632026495846,1,16.329999923706055,20.6200008392334,3.622999923706054
2021-07-15,433.0,407.3775329589844,0.13195,0.14565047619047616,0.15568933333333335,0.013700476190476152,0.023739333333333335,0,0.17097,0.10268,0.06829000000000002,0.0048749999999999905,0.714411247803164,,,0.09237970695695702,0.09960698007530484,0.03234301992469517,0.9274421018197333,1.53,2.1246242475218478,0.3650652268711505,-0.48840756966223187,0.00888790771733916,0.02754491764674727,-0.005330730149306073,1,17.010000228881836,21.09000015258789,3.8150002288818357
2021-07-16,430.0,404.1822204589844,0.1417,0.15564285714285714,0.161215,0.013942857142857146,0.019515000000000005,0,0.18398,0.10593333333333332,0.07804666666666668,0.0032566666666666855,1.0,,,0.07177921437089227,0.10187700980936068,0.03982299019063931,0.7045673455199609,1.31,0.42896389202779,0.8511219096807091,0.11432980629878127,-0.00959769271305655,0.02520952006150523,-0.013132532885540393,1,18.450000762939453,22.06999969482422,4.280000762939453
2021-07-19,423.0,398.21331787109375,0.18073,0.18560500000000002,0.18560500000000002,0.004875000000000018,0.004875000000000018,0,0.21975,0.13195,0.08779999999999999,-0.0048799999999999955,1.0,,,0.09755386643053113,0.11607859112619211,0.0646514088738079,0.8404122197217033,1.55,1.9616338768807968,1.4994272184927209,0.9001239607962526,-0.027706444057772006,0.010404366821897826,-0.027706444057772006,1,22.5,24.899999618530273,4.427
2021-07-20,429.0,403.9197692871094,0.1539,0.166095,0.16693114285714283,0.012194999999999984,0.013031142857142824,0,0.20024,0.117315,0.082925,0.004877500000000007,0.6333196665299988,,,0.17351252130330522,0.11353910616928936,0.04036089383071065,1.5282181369703065,1.23,-0.28558221019888336,0.6401561703339563,-0.205321975152299,-0.010399755898003793,0.03889892895391145,-0.01377334415857312,1,19.729999542236328,23.200000762939453,4.339999542236328
2021-07-21,433.0,407.1900939941406,0.136825,0.15221076923076926,0.15745485714285712,0.015385769230769258,0.020629857142857116,0,0.18073,0.11244,0.06829,0.009759999999999991,0.39995899958999603,,,0.18775076868025894,0.10688128888632169,0.029943711113678315,1.7566289725412048,1.08,-1.2761549390929878,0.24666892376464844,-0.7009951139225852,-0.0038740704623628774,0.03252880857837126,-0.005788388618953366,1,17.90999984741211,21.8700008392334,4.227499847412108
2021-07-22,434.0,408.04278564453125,0.13682500000000003,0.15258615384615387,0.15773357142857145,0.01576115384615384,0.020908571428571415,0,0.17097,0.10268,0.06829000000000002,-2.7755575615628914e-17,0.39995899958999637,,,0.18693547032296115,0.10601260198842098,0.030812398011579048,1.7633325361014986,1.33,0.42818319955091977,0.42863640575577067,-0.46421639533252884,0.0016330127013015616,0.029188528967539096,-0.0037064225980456555,1,17.690000534057617,21.860000610351562,4.007500534057614
2021-07-23,438.0,412.24072265625,0.12707000000000002,0.14808153846153846,0.15313228571428567,0.021011538461538443,0.02606228571428565,0,0.16122,0.10268,0.05854000000000001,0.0048799999999999955,0.2666393330599976,,,0.18100106397846,0.1098490060160769,0.017220993983923114,1.6477260062960393,1.05,-1.4376442115524823,0.9161592644608801,0.15768102725589667,0.019937794859245628,0.04103166166276795,0.0,1,17.200000762939453,21.649999618530273,4.493000762939452
2021-07-26,439.0,413.25274658203125,0.13195,0.1492076923076923,0.15884842857142856,0.01725769230769228,0.026898428571428545,0,0.16122,0.10268,0.05854000000000001,0.0,0.3333333333333336,,,0.08239701911633536,0.10891912958251904,0.023030870417480975,0.7564972235103103,1.09,-1.1058465197839495,0.41975633264002943,-0.5187475725311336,0.037767267029994,0.03745003694270688,0.0,1,17.579999923706055,21.739999771118164,4.384999923706054
2021-07-27,437.0,411.3692932128906,0.1417025,0.15446,0.16400357142857142,0.012757499999999977,0.022301071428571406,0,0.19536,0.10755999999999999,0.08780000000000002,0.009757499999999975,0.4666188328549954,,,0.09196578040178158,0.11084389513107056,0.030858604868929454,0.8296873751417161,1.38,0.8278487685320916,0.5174162378614009,-0.3912507357509785,0.01844307828490077,0.02906655665322999,-0.004557630613997055,1,19.360000610351562,23.0,5.189750610351561
2021-07-28,437.0,411.2006530761719,0.1417,0.15145999999999998,0.15940585714285715,0.009759999999999991,0.017705857142857162,0,0.18073,0.11244,0.06829,0.0048850000000000005,0.4665846658466584,,,0.08584515472387691,0.11098286715263224,0.030717132847367754,0.7734991618644705,1.15,-0.6729377612075923,0.21396307437264667,-0.799212583086593,0.009849353265673821,0.026575007342624968,-0.004965710507267129,1,18.309999465942383,22.350000381469727,4.139999465942383
2021-07-29,439.0,412.90606689453125,0.13195,0.145455,0.1548045714285714,0.01350499999999999,0.02285457142857139,0,0.17097,0.10268,0.06829000000000002,0.0048749999999999905,0.3333333333333336,,,0.0872612164765267,0.11139244398379433,0.02055755601620568,0.7833674651147944,1.21,-0.31258633797985386,2.0551939622674635,1.5048434323453446,0.011918557124636076,0.030278137128564975,-0.00083890473896997,1,17.700000762939453,21.8799991607666,4.505000762939453
2021-07-30,437.0,410.9007263183594,0.136825,0.15146,0.15996328571428572,0.014635000000000009,0.023138285714285722,0,0.17097,0.11244000000000001,0.05853,0.004880000000000023,0.39995899958999603,,,0.06436474495879892,0.11350251829540177,0.023322481704598233,0.5670776818474033,1.24,-0.028935808956918448,0.7821593072098002,-0.1617647967247828,-0.0032505190881105817,0.0244124694364809,-0.005691481262073084,1,18.239999771118164,22.18000030517578,4.557499771118163
2021-08-02,436.0,410.0386962890625,0.15146,0.156665,0.16344585714285714,0.005204999999999987,0.011985857142857131,0,0.19048,0.11244,0.07804000000000001,0.0,0.5999726663933308,,,0.05837262552417228,0.11287158469383542,0.038588415306164595,0.517159617121601,1.16,-0.5734338607412993,0.4145809342592815,-0.5722604591173533,-0.007777444480531082,0.016634456446288803,-0.007777444480531082,1,19.459999084472656,23.049999237060547,4.3139990844726555
2021-08-03,439.0,413.3745422363281,0.136825,0.15145999999999998,0.15619814285714284,0.014634999999999981,0.01937314285714284,0,0.18073,0.10268,0.07805000000000001,0.0048799999999999955,0.39995899958999603,,,0.08184701611351325,0.1132556614822605,0.0235693385177395,0.7226748318125636,1.71,2.5608865233370994,0.689649717063732,-0.20348561780665902,0.004874571477554879,0.01713077277329278,0.0,1,18.040000915527344,22.18000030517578,4.357500915527343
2021-08-04,437.0,411.3411865234375,0.1417,0.15243600000000002,0.16135685714285714,0.010736000000000023,0.019656857142857143,0,0.18073,0.11244,0.06829,0.0048850000000000005,0.4665846658466584,,,0.09228584442016159,0.11466857348484766,0.027031426515152335,0.8048050273543891,1.24,-0.1436711678960568,0.3047932926168893,-0.6849749872697907,0.00034176367720806233,0.013974658359375836,-0.004918918571739539,1,17.969999313354492,22.170000076293945,3.7999993133544923
2021-08-05,440.0,413.9461669921875,0.13195,0.14430633333333334,0.15410914285714286,0.01235633333333333,0.02215914285714285,0,0.17097,0.10268,0.06829000000000002,0.0048749999999999905,0.3333333333333336,,,0.09934766901847966,0.11594469443985256,0.016005305560147454,0.8568539466031129,1.06,-1.083597399963297,0.23857896327598654,-0.9435460166854894,0.0025189750915477482,0.016802495824226105,0.0,1,17.280000686645508,21.520000457763672,4.0850006866455075
2021-08-06,441.0,414.63018798828125,0.12219,0.1384516666666667,0.15006785714285714,0.016261666666666702,0.02787785714285715,0,0.16122,0.0978,0.06342,0.007320000000000021,0.1999453327866612,,,0.08717556438449786,0.11126338806060036,0.01092661193939963,0.7835062899308539,1.36,0.5339234365424439,0.7153373951136364,0.1403010879797883,0.00907630829309447,0.02684941851729694,0.0,1,16.149999618530273,20.8700008392334,3.930999618530274
2021-08-09,441.0,414.2928466796875,0.12219,0.14202766666666666,0.1529937142857143,0.01983766666666667,0.030803714285714295,0,0.16122,0.10268,0.05854000000000001,0.009760000000000019,0.1999453327866612,,,0.08396285539707136,0.1060771412153462,0.016112858784653794,0.7915263782101666,1.45,0.9344856472987217,0.6392288619689367,-0.012963007920475835,0.010374997357873728,0.015177240547810111,-0.0008135956289879731,1,16.719999313354492,21.270000457763672,4.500999313354493
2021-08-10,441.0,414.8082580566406,0.12463,0.13975300000000002,0.15174042857142858,0.015123000000000011,0.027110428571428577,0,0.166095,0.0978,0.068295,0.007317499999999991,0.2332923329233294,,,0.06482610864104786,0.10559190576272802,0.019038094237271985,0.6139306623247847,1.28,-0.05086758642528711,0.44184349539276585,-0.45291450755738605,0.00346832151916332,0.012812425300778862,0.0,1,16.790000915527344,21.209999084472656,4.327000915527343
2021-08-11,442.0,415.8389587402344,0.12219,0.13845166666666667,0.14867285714285713,0.016261666666666674,0.02648285714285714,0,0.16122,0.09292,0.0683,0.004880000000000023,0.1999453327866612,,,0.041466154406723216,0.10473477798978782,0.01745522201021217,0.3959158094627019,1.38,0.5107659951251742,0.46659514676103647,-0.3927114990513768,0.01093440765027931,0.0188021641098437,0.0,1,16.170000076293945,20.81999969482422,3.951000076293946
2021-08-12,443.0,417.08526611328125,0.11569000000000002,0.1354307142857143,0.1476967142857143,0.019740714285714278,0.03200671428571428,0,0.15146,0.09292,0.05854000000000001,0.006499999999999992,0.11111111111111145,,,0.02332250678738304,0.10497277223386355,0.01071722776613647,0.2221767253647832,1.57,1.5451466039568873,0.4158048817649886,-0.5136272398379337,0.007583351100707292,0.020332897414551354,0.0,1,15.59000015258789,20.25,4.02100015258789
2021-08-13,444.0,417.8442687988281,0.11244000000000001,0.13194499999999998,0.14323485714285714,0.019504999999999967,0.030794857142857124,0,0.14495333333333332,0.08642,0.058533333333333326,0.0032466666666666477,0.06669400027333637,,,0.023415703440942924,0.10378058415948026,0.008659415840519755,0.22562701521278652,1.43,0.7245654433139205,2.8158740892204586,3.144416671718485,0.0077516806630530954,0.025692962898122174,0.0,1,15.449999809265137,20.260000228881836,4.205999809265135
2021-08-16,445.0,418.8280944824219,0.12219,0.14170500000000003,0.15006642857142857,0.019515000000000032,0.02787642857142858,0,0.15146,0.09292,0.05854000000000001,1.3877787807814457e-17,0.1427734661004537,,,0.010616869066978507,0.09841105425586459,0.023778945744135402,0.10788289127941963,1.31,0.14158812364964976,0.7214709209480813,0.027220997819338174,0.010946961404431077,0.036235819593464225,0.0,1,16.1200008392334,20.639999389648438,3.901000839233399
2021-08-17,442.0,416.0825500488281,0.136825,0.14700300000000002,0.159543,0.01017800000000002,0.022717999999999988,0,0.18560500000000002,0.10268,0.08292500000000003,0.0073175000000000046,0.35708009957534037,,,0.0641517335200621,0.08393314882620571,0.05289185117379429,0.7643193948662219,1.01,-1.4419553840333268,0.6243376811872147,-0.12454910067276853,0.0030720024672543644,0.044873517222542736,-0.006555301494248211,1,17.90999984741211,21.700000762939453,4.227499847412108
2021-08-18,437.0,411.528564453125,0.170975,0.17125357142857142,0.17543214285714287,0.0002785714285714336,0.004457142857142882,0,0.22951,0.12219,0.10732,0.004875000000000018,0.857153316737443,,,0.10054000805448113,0.08346928102718558,0.08750571897281441,1.204515084079084,1.24,-0.2388872910164704,0.3570028220420456,-0.5576250334052544,-0.010365537419022797,0.018837392335226966,-0.017428463193992383,1,21.56999969482422,23.799999237060547,4.472499694824219
2021-08-19,438.0,412.165771484375,0.16446833333333333,0.17139285714285712,0.17557142857142857,0.006924523809523797,0.011103095238095245,0,0.22625666666666666,0.11894,0.10731666666666666,0.008129999999999998,0.7618733831210034,,,0.09637966273197746,0.07936254332378698,0.08510579000954635,1.2144225562273534,1.45,0.8894148723056619,0.6234511010487249,-0.15159647893262135,-0.01179493745907123,0.012219544541046679,-0.015907058494440407,1,21.670000076293945,24.200000762939453,5.223166742960611
2021-08-20,441.0,415.44537353515625,0.14170500000000003,0.15257485714285712,0.1609362857142857,0.010869857142857098,0.019231285714285673,0,0.19048,0.10268,0.08780000000000002,0.004874999999999963,0.42854004978767046,,,0.11997570881308355,0.0832423355330323,0.058462664466967726,1.4412823480364108,1.32,0.10420496603002456,3.530802906916284,3.0156584650641527,-0.005741122812496502,0.018141695310044836,-0.008076633329590521,1,18.559999465942383,22.40999984741211,4.3894994659423805
2021-08-23,446.0,419.09991455078125,0.122195,0.139752,0.1521567857142857,0.01755699999999999,0.029961785714285705,0,0.17097,0.09292,0.07805000000000001,0.009750000000000009,0.14284668326255656,,,0.13889070668283998,0.08127929258825027,0.04091570741174973,1.7088080156706238,1.13,-1.021318421408413,0.8194426706574478,-0.05651987799850493,0.0006490015162312623,0.016638802324851376,0.0,1,17.149999618530273,21.200000762939453,4.930499618530273
2021-08-24,446.0,419.76513671875,0.122195,0.1439347142857143,0.15250517857142856,0.021739714285714307,0.030310178571428564,0,0.17585,0.09292,0.08293,0.012190000000000006,0.14284668326255656,,,0.12550290451570972,0.0811108159288197,0.041084184071180294,1.5473017140629817,1.15,-0.8250614999873728,0.2902592168698297,-0.6381663948828428,0.0088506155076431,0.01575885506044905,0.0,1,17.219999313354492,21.219999313354492,5.000499313354492
2021-08-25,447.0,420.64605712890625,0.122195,0.1357082857142857,0.1486707142857143,0.0135132857142857,0.026475714285714297,0,0.17097,0.08317,0.08780000000000002,0.004875000000000018,0.14284668326255656,,,0.057666967133450514,0.07886520215801336,0.043329797841986636,0.7312092729808728,1.27,-0.1680830607594848,0.3672693011990841,-0.5635133178439033,0.02215518790997506,0.02255093919033646,0.0,1,16.790000915527344,20.790000915527344,4.570500915527344
2021-08-26,445.0,418.1628112792969,0.13194499999999998,0.14588642857142858,0.1572105357142857,0.013941428571428605,0.02526553571428572,0,0.19048000000000004,0.09292,0.09756000000000004,0.009755000000000041,0.2856201493630102,,,0.09383248134278412,0.08239279721223518,0.0495522027877648,1.1388432547214233,1.78,2.27396392059128,0.25207937481508874,-0.6172805779926979,0.014550067496687413,0.016931291696745676,-0.00590340930938138,1,18.84000015258789,21.860000610351562,5.645500152587893
2021-08-27,448.0,421.901611328125,0.112435,0.1365445714285714,0.1497160714285714,0.02410957142857141,0.03728107142857141,0,0.15471333333333334,0.08317,0.07154333333333335,0.0065066666666666745,0.0,,,0.09732287578188177,0.08638003265916241,0.02605496734083758,1.1266825536625753,1.2,-0.6239745686284658,0.5510875309003878,-0.25061173993792457,0.015540521580564404,0.021785934271320473,0.0,1,16.389999389648438,20.610000610351562,5.146499389648438
2021-08-30,450.0,423.7569885253906,0.117315,0.134874,0.14971553571428572,0.01755899999999999,0.03240053571428572,0,0.15146,0.08317,0.06829000000000002,0.0,0.08336180389477298,,,0.08549820438684436,0.08434848531784771,0.032966514682152295,1.0136305834617445,1.08,-1.1781911104258969,1.0661541669859498,0.3179792555979786,0.011112085240105873,0.03128800068625437,0.0,1,16.190000534057617,20.399999618530273,4.458500534057617
2021-08-31,450.0,423.12908935546875,0.117315,0.13543142857142856,0.15006571428571427,0.01811642857142856,0.03275071428571427,0,0.16122,0.08317,0.07805000000000001,0.0048799999999999955,0.08336180389477298,,,0.08958764567690858,0.08404612689507868,0.033268873104921326,1.065934255230438,1.26,-0.21022332660078513,1.1287673900197897,0.36474193256890397,0.008013892394719502,0.03192477486851142,-0.001481743515562739,1,16.479999542236328,20.420000076293945,4.748499542236328
2021-09-01,450.0,423.35406494140625,0.112435,0.13111385714285717,0.14553732142857145,0.018678857142857178,0.03310232142857146,0,0.16122,0.08317,0.07805000000000001,0.009760000000000005,0.0,,,0.08972611280701823,0.08056814647165615,0.03186685352834384,1.113667333014591,1.33,0.14775838371394326,0.7658294002520186,-0.0899236751316371,0.006437734923710803,0.024141599652193424,-0.0009508364343122633,1,16.110000610351562,20.079999923706055,4.866500610351563
2021-09-02,451.0,424.656494140625,0.11731500000000002,0.1354307142857143,0.14588571428571429,0.018115714285714277,0.02857071428571427,0,0.16122000000000003,0.08317,0.07805000000000004,0.0048799999999999955,0.08336180389477321,,,0.06295616850283234,0.07769316787730624,0.03962183212269378,0.8103179497359831,1.3,-0.08641324498187089,0.4974450165327511,-0.4279370212747397,0.015529077876298425,0.03237047019221562,0.0,1,16.40999984741211,20.1299991607666,4.678499847412107
2021-09-03,451.0,424.55340576171875,0.11406166666666667,0.13281946428571428,0.14623410714285714,0.01875779761904761,0.03217244047619047,0,0.16122,0.08317,0.07805000000000001,0.008133333333333326,0.02778726796492448,,,0.03837789991829686,0.07589239327634376,0.038169273390322916,0.5056883603413723,1.29,-0.12403731474906325,1.0956725929369435,0.26593269863971425,0.006285338482699965,0.025624681698602325,-0.00024275709974685977,1,16.40999984741211,20.31999969482422,5.003833180745442
2021-09-07,449.0,423.03546142578125,0.12707,0.14466517857142858,0.15738267857142857,0.017595178571428588,0.03031267857142858,0,0.18073,0.088045,0.092685,0.0073175000000000046,0.24999999999999994,,,0.039065728337789624,0.07764926272330175,0.04942073727669824,0.5031049486844181,1.0,-1.5764020354889854,0.7389291015896992,-0.16731961308089432,-0.0017026907381991752,0.020271735346335973,-0.003817279936161655,1,18.139999389648438,21.530000686645508,5.4329993896484385
2021-09-08,449.0,422.5201110839844,0.12707,0.14518785714285715,0.15773107142857143,0.018117857142857158,0.03066107142857144,0,0.18073,0.09292,0.08781,0.009755000000000014,0.24999999999999994,,,0.038622143678304605,0.07777813786466382,0.049291862135336165,0.49656811976532833,1.22,-0.35874696404774337,0.6549844773263714,-0.2822549906170952,-0.0014392257275717135,0.019858572191708168,-0.005030849842445062,1,17.959999084472656,21.59000015258789,5.252999084472657
2021-09-09,447.0,420.7115478515625,0.13682500000000003,0.15355166666666667,0.16452642857142857,0.01672666666666664,0.027701428571428544,0,0.19373666666666667,0.09292,0.10081666666666667,0.006503333333333305,0.41663819610522784,,,0.04653239389110444,0.07983734477272765,0.05698765522727238,0.5828399481917622,1.12,-0.8218957298511458,0.5454241677289836,-0.42003462394783875,-0.006241860675672228,0.014231369989060827,-0.009289734982261044,1,18.799999237060547,22.059999465942383,5.117499237060544
2021-09-10,444.0,417.39453125,0.15145999999999998,0.1614497619047619,0.16958071428571428,0.009989761904761918,0.018120714285714296,0,0.20349333333333333,0.11244000000000001,0.09105333333333332,0.006506666666666688,0.6666381961052271,,,0.04757532135311381,0.08483697692776562,0.06662302307223436,0.5607852032919771,1.82,2.503177267495963,0.5856387437902029,-0.38370062403236793,-0.01710079320774549,0.003740805129173408,-0.01710079320774549,1,20.950000762939453,23.309999465942383,5.804000762939454
2021-09-13,445.0,418.462646484375,0.14170500000000003,0.1547133333333333,0.16836160714285714,0.013008333333333288,0.026656607142857114,0,0.20024,0.10268,0.09756000000000001,0.009754999999999958,0.5000000000000006,,,0.06155442824746509,0.0846676695153194,0.057037330484680626,0.7270121948535232,1.59,1.335258369053049,0.64716251002413,-0.21156252784035737,-0.014346273506900542,0.003302395176720596,-0.014585547946898703,1,19.3700008392334,22.469999313354492,5.199500839233396
2021-09-14,442.0,416.2043762207031,0.15145999999999998,0.15842785714285712,0.16958071428571428,0.006967857142857137,0.018120714285714296,0,0.20512,0.10755999999999999,0.09756000000000001,0.0048799999999999955,0.6666381961052271,,,0.06416445190586545,0.08656298118218476,0.06489701881781522,0.741245865490951,1.22,-0.3099540237611495,0.4158686575786357,-0.5207829075053361,-0.016147783880942068,-0.0039246501641369,-0.019903423205681503,1,19.459999084472656,22.549999237060547,4.313999084472657
2021-09-15,446.0,419.6808166503906,0.136825,0.14913738095238094,0.16016982142857142,0.012312380952380936,0.023344821428571416,0,0.19048,0.09292,0.09756000000000001,0.0048749999999999905,0.4166381961052274,,,0.10558835980754298,0.09111557498407324,0.04570942501592676,1.1588398561497257,1.07,-1.0135534910920572,0.5673852605851959,-0.29838353327337247,-0.0067199036427153525,0.002035971748797216,-0.011716946658978156,1,18.18000030517578,21.760000228881836,4.49750030517578
2021-09-16,445.0,419.01556396484375,0.13682500000000003,0.15053142857142857,0.16504964285714285,0.013706428571428536,0.028224642857142823,0,0.19048000000000004,0.09292,0.09756000000000004,0.0048749999999999905,0.41663819610522784,,,0.10254483738127827,0.08810003973956618,0.04872496026043385,1.1639590366180603,0.74,-2.096101437974984,0.5318454804188355,-0.36434187795654477,-0.00403122732280492,0.007049115411524642,-0.013283513271583836,1,18.690000534057617,21.809999465942383,5.007500534057614
2021-09-17,441.0,414.93389892578125,0.15471333333333334,0.1653985714285714,0.17550160714285715,0.010685238095238053,0.020788273809523805,0,0.21,0.11569,0.09430999999999999,0.008131666666666648,0.7222127320350761,,,0.11122034138140338,0.08620771567362935,0.06850561765970399,1.2901437013186663,1.19,-0.2578986070305016,1.917688606126964,1.4549536834721957,-0.005895219366793603,0.008274843514645358,-0.0228951996472333,1,20.809999465942383,23.219999313354492,5.338666132609049
