date,pnl,cum_pnl,equity
2023-04-18,1501.8999999999999,1501.8999999999999,101501.9
2023-04-24,55.299999999999876,1557.1999999999998,101557.2
2023-04-25,-289.25,1267.9499999999998,101267.95
2023-04-26,-1129.1999999999996,138.75000000000023,100138.75
2023-04-27,1178.8,1317.5500000000002,101317.55
2023-05-01,-1506.7,-189.14999999999986,99810.85
2023-05-02,-1323.7500000000002,-1512.9,98487.1
2023-05-03,18.04999999999998,-1494.8500000000001,98505.15
2023-05-04,554.1999999999996,-940.6500000000005,99059.35
2023-05-22,398.40000000000003,-542.2500000000005,99457.75
2023-05-23,71.39999999999996,-470.8500000000005,99529.15
2023-06-01,175.4,-295.4500000000005,99704.55
2023-06-22,-1399.6000000000006,-1695.050000000001,98304.95
2023-07-19,-425.75000000000017,-2120.800000000001,97879.2
2023-07-24,-892.6999999999994,-3013.5000000000005,96986.5
2023-07-25,-2858.3,-5871.800000000001,94128.2
2023-07-26,-1314.0,-7185.800000000001,92814.2
2023-07-27,1555.499999999999,-5630.300000000002,94369.7
2023-07-28,-978.4499999999998,-6608.750000000002,93391.25
2023-07-31,-103.09999999999994,-6711.850000000002,93288.15
2023-08-01,-1403.3500000000004,-8115.200000000003,91884.8
2023-08-02,321.7500000000004,-7793.450000000003,92206.55
2023-08-03,392.0500000000002,-7401.400000000002,92598.59999999999
2023-08-04,-14.349999999999993,-7415.750000000003,92584.25
2023-08-08,-0.6999999999999673,-7416.450000000003,92583.55
2023-08-09,-52.1,-7468.550000000003,92531.45
2023-08-23,-685.1000000000001,-8153.650000000003,91846.34999999999
2023-08-24,-528.5999999999998,-8682.250000000004,91317.75
2023-08-30,-542.6000000000003,-9224.850000000004,90775.15
2023-09-20,52.399999999999984,-9172.450000000004,90827.54999999999
2023-09-26,-690.1,-9862.550000000005,90137.45
2023-10-23,85.94999999999978,-9776.600000000006,90223.4
2023-10-24,-653.0999999999998,-10429.700000000006,89570.29999999999
2023-10-25,263.3,-10166.400000000007,89833.59999999999
2023-10-26,-91.19999999999983,-10257.600000000008,89742.4
2023-10-27,96.80000000000007,-10160.800000000008,89839.2
2023-10-30,-84.59999999999998,-10245.400000000009,89754.59999999999
2023-10-31,34.65000000000006,-10210.75000000001,89789.24999999999
2023-11-02,-4.599999999999993,-10215.35000000001,89784.65
2023-11-03,20.900000000000052,-10194.45000000001,89805.54999999999
2023-11-06,294.15,-9900.30000000001,90099.69999999998
2023-11-07,-255.60000000000002,-10155.90000000001,89844.09999999999
2023-11-08,331.3999999999999,-9824.500000000011,90175.49999999999
2023-12-19,237.40000000000012,-9587.100000000011,90412.9
2023-12-21,-1278.6,-10865.700000000012,89134.29999999999
2024-01-23,31.550000000000168,-10834.150000000012,89165.84999999999
2024-01-24,-25.30000000000001,-10859.450000000012,89140.54999999999
2024-01-25,-90.09999999999997,-10949.550000000012,89050.44999999998
2024-01-30,-205.10000000000002,-11154.650000000012,88845.34999999999
2024-01-31,-746.7000000000002,-11901.350000000013,88098.65
2024-02-01,324.5500000000001,-11576.800000000014,88423.19999999998
2024-02-05,-1003.6999999999996,-12580.500000000013,87419.49999999999
2024-02-06,1973.65,-10606.850000000013,89393.15
2024-02-08,-1808.55,-12415.400000000012,87584.59999999999
2024-02-20,0.5500000000000234,-12414.850000000013,87585.15
2024-02-21,-139.55000000000044,-12554.400000000014,87445.59999999999
2024-02-22,742.0,-11812.400000000014,88187.59999999999
2024-02-26,-21.10000000000002,-11833.500000000015,88166.49999999999
2024-02-27,131.15,-11702.350000000015,88297.64999999998
2024-03-27,-1848.1000000000001,-13550.450000000015,86449.54999999999
2024-04-02,284.15,-13266.300000000016,86733.69999999998
2024-04-11,-40.35000000000002,-13306.650000000016,86693.34999999998
2024-04-12,190.89999999999998,-13115.750000000016,86884.24999999999
2024-04-15,-1.7500000000000104,-13117.500000000016,86882.49999999999
2024-04-16,200.34999999999997,-12917.150000000016,87082.84999999998
2024-04-17,-614.85,-13532.000000000016,86467.99999999999
2024-04-22,290.2,-13241.800000000016,86758.19999999998
2024-04-23,-459.70000000000005,-13701.500000000016,86298.49999999999
2024-04-24,-3845.350000000002,-17546.85000000002,82453.14999999998
2024-04-25,-701.7500000000001,-18248.60000000002,81751.39999999998
2024-04-26,110.15,-18138.45000000002,81861.54999999999
2024-04-29,17.799999999999898,-18120.65000000002,81879.34999999998
2024-04-30,1156.7499999999995,-16963.90000000002,83036.09999999998
2024-05-01,295.4,-16668.50000000002,83331.49999999999
2024-05-02,1477.1999999999998,-15191.300000000017,84808.69999999998
2024-05-06,-28.200000000000003,-15219.500000000018,84780.49999999999
2024-05-07,1087.75,-14131.750000000018,85868.24999999999
2024-05-08,-1276.6000000000001,-15408.350000000019,84591.64999999998
2024-05-09,-20170.750000000004,-35579.10000000002,64420.89999999998
2024-05-16,238.54999999999993,-35340.55000000002,64659.44999999998
2024-05-20,-1385.6999999999998,-36726.250000000015,63273.749999999985
2024-05-22,-2095.9499999999994,-38822.20000000001,61177.79999999999
2024-05-29,-4636.699999999999,-43458.90000000001,56541.09999999999
2024-05-30,-2118.2,-45577.100000000006,54422.899999999994
2024-06-05,230.14999999999998,-45346.950000000004,54653.049999999996
2024-06-26,704.1500000000003,-44642.8,55357.2
2024-06-27,165.90000000000003,-44476.9,55523.1
2024-07-03,801.3999999999999,-43675.5,56324.5
2024-07-12,388.99999999999994,-43286.5,56713.5
2024-07-17,174.65000000000003,-43111.85,56888.15
2024-07-18,-511.2000000000003,-43623.049999999996,56376.950000000004
2024-07-22,495.8499999999998,-43127.2,56872.8
2024-07-23,305.3999999999994,-42821.799999999996,57178.200000000004
2024-07-24,-10146.85,-52968.649999999994,47031.350000000006
2024-07-25,-7118.4000000000015,-60087.049999999996,39912.950000000004
2024-07-26,-511.1,-60598.149999999994,39401.850000000006
2024-07-29,48.79999999999998,-60549.34999999999,39450.65000000001
2024-07-30,877.6500000000005,-59671.69999999999,40328.30000000001
2024-07-31,-6269.6,-65941.29999999999,34058.70000000001
2024-08-01,-2241.649999999999,-68182.94999999998,31817.050000000017
2024-08-02,-49.099999999999994,-68232.04999999999,31767.95000000001
2024-08-05,143.85000000000008,-68088.19999999998,31911.800000000017
2024-08-06,5312.950000000001,-62775.249999999985,37224.750000000015
2024-08-07,2129.3999999999996,-60645.849999999984,39354.150000000016
2024-08-08,1338.1,-59307.749999999985,40692.250000000015
2024-08-15,-94.94999999999995,-59402.69999999998,40597.30000000002
2024-08-20,-950.0,-60352.69999999998,39647.30000000002
2024-08-21,77.19999999999976,-60275.499999999985,39724.500000000015
2024-08-22,418.39999999999986,-59857.099999999984,40142.900000000016
2024-08-28,-370.45000000000005,-60227.54999999998,39772.45000000002
2024-08-29,2363.9,-57863.64999999998,42136.35000000002
2024-09-04,-431.09999999999997,-58294.74999999998,41705.25000000002
2024-09-18,215.64999999999998,-58079.09999999998,41920.90000000002
2024-10-21,56.4,-58022.699999999975,41977.300000000025
2024-10-22,172.65000000000026,-57850.049999999974,42149.950000000026
2024-10-23,-569.9000000000005,-58419.949999999975,41580.050000000025
2024-10-24,482.75000000000006,-57937.199999999975,42062.800000000025
2024-10-28,-57.699999999999974,-57994.89999999997,42005.10000000003
2024-10-29,394.84999999999934,-57600.049999999974,42399.950000000026
2024-10-30,-209.39999999999992,-57809.449999999975,42190.550000000025
2024-10-31,-19.80000000000004,-57829.24999999998,42170.75000000002
2024-11-01,-43.65000000000011,-57872.89999999998,42127.10000000002
2024-11-04,10.399999999999999,-57862.49999999998,42137.50000000002
2024-11-05,-85.3000000000003,-57947.79999999998,42052.20000000002
2024-11-06,-82.10000000000005,-58029.89999999998,41970.10000000002
2025-01-21,20.4,-58009.49999999998,41990.50000000002
2025-01-22,44.399999999999906,-57965.09999999998,42034.90000000002
2025-01-27,125.0500000000001,-57840.049999999974,42159.950000000026
2025-01-28,397.7000000000002,-57442.34999999998,42557.65000000002
2025-01-29,-2178.2999999999997,-59620.64999999998,40379.35000000002
2025-01-30,4.149999999999986,-59616.49999999998,40383.50000000002
2025-02-03,401.8000000000001,-59214.699999999975,40785.300000000025
2025-02-04,9.399999999999967,-59205.299999999974,40794.700000000026
2025-02-05,151.90000000000012,-59053.39999999997,40946.60000000003
2025-02-06,-454.8000000000004,-59508.199999999975,40491.800000000025
2025-02-11,431.6499999999999,-59076.549999999974,40923.450000000026
2025-02-12,80.4,-58996.14999999997,41003.85000000003
2025-02-13,26.900000000000002,-58969.24999999997,41030.75000000003
2025-02-24,-26.599999999999962,-58995.84999999997,41004.15000000003
2025-02-25,-220.44999999999987,-59216.29999999997,40783.70000000003
