date,pnl,cum_pnl,equity
2023-04-18,2377.050000000002,2377.050000000002,102377.05
2023-04-20,1716.549999999999,4093.6000000000013,104093.6
2023-04-24,466.59999999999866,4560.2,104560.2
2023-04-25,576.8749999999989,5137.074999999999,105137.075
2023-04-26,-721.6500000000028,4415.424999999996,104415.42499999999
2023-04-27,2925.074999999999,7340.4999999999945,107340.5
2023-05-01,-1373.9750000000013,5966.524999999993,105966.525
2023-05-02,1553.3000000000002,7519.824999999993,107519.825
2023-05-03,336.72499999999974,7856.549999999993,107856.54999999999
2023-05-04,-1361.3499999999967,6495.199999999996,106495.2
2023-05-22,-344.95000000000135,6150.2499999999945,106150.25
2023-05-23,-553.9499999999988,5596.299999999996,105596.29999999999
2023-06-01,1610.5500000000025,7206.8499999999985,107206.85
2023-06-22,2198.05,9404.899999999998,109404.9
2023-07-19,-2222.7750000000024,7182.124999999995,107182.125
2023-07-20,1649.7999999999997,8831.924999999996,108831.92499999999
2023-07-24,-724.3999999999976,8107.524999999998,108107.525
2023-07-25,-2358.35,5749.174999999997,105749.175
2023-07-26,-4677.725000000001,1071.4499999999962,101071.45
2023-07-27,-6811.199999999992,-5739.749999999995,94260.25
2023-07-28,-242.2749999999995,-5982.024999999995,94017.975
2023-07-31,1105.5500000000009,-4876.474999999994,95123.52500000001
2023-08-01,-4492.65,-9369.124999999993,90630.875
2023-08-02,619.6249999999982,-8749.499999999995,91250.5
2023-08-03,844.3249999999998,-7905.174999999995,92094.82500000001
2023-08-04,111.97499999999994,-7793.199999999994,92206.8
2023-08-08,272.1,-7521.099999999994,92478.90000000001
2023-08-09,54.55000000000006,-7466.549999999994,92533.45000000001
2023-08-23,-727.2000000000003,-8193.749999999995,91806.25
2023-08-24,-376.9500000000023,-8570.699999999997,91429.3
2023-08-30,-270.6999999999991,-8841.399999999996,91158.6
2023-09-20,178.3000000000002,-8663.099999999995,91336.90000000001
2023-09-26,1310.7999999999997,-7352.299999999996,92647.70000000001
2024-02-01,837.4249999999988,-6514.874999999996,93485.125
2024-02-05,555.3000000000036,-5959.5749999999925,94040.425
2024-02-06,201.5499999999998,-5758.024999999992,94241.975
2024-02-22,2149.8,-3608.224999999992,96391.77500000001
2024-04-30,-291.2999999999997,-3899.524999999992,96100.475
2024-05-01,-91.77500000000032,-3991.299999999992,96008.70000000001
2024-05-02,87.30000000000017,-3903.999999999992,96096.00000000001
2024-05-06,-6.700000000000066,-3910.699999999992,96089.3
2024-05-08,-1248.7000000000028,-5159.399999999995,94840.6
2024-07-22,-592.8250000000004,-5752.224999999996,94247.77500000001
2024-07-24,-541.2999999999986,-6293.524999999994,93706.475
2024-07-25,1522.2249999999992,-4771.299999999995,95228.70000000001
2024-08-06,-3294.9999999999977,-8066.299999999992,91933.70000000001
2024-08-07,600.4249999999994,-7465.874999999993,92534.125
2024-08-08,740.9249999999997,-6724.949999999993,93275.05
2024-10-21,-698.2000000000003,-7423.149999999994,92576.85
2024-10-22,-287.0750000000005,-7710.224999999995,92289.77500000001
2024-10-23,3034.9500000000044,-4675.2749999999905,95324.725
2024-10-24,3005.1249999999986,-1670.149999999992,98329.85
2024-10-28,-584.6499999999995,-2254.7999999999915,97745.20000000001
2024-10-29,-169.1750000000045,-2423.974999999996,97576.02500000001
2024-10-30,170.95,-2253.024999999996,97746.975
2024-10-31,-30.099999999999625,-2283.1249999999955,97716.875
2024-11-01,-431.6750000000007,-2714.799999999996,97285.2
2024-11-04,-115.20000000000007,-2829.9999999999964,97170.0
2024-11-05,-38.10000000000059,-2868.0999999999967,97131.90000000001
2024-11-06,51.80000000000024,-2816.2999999999965,97183.7
2025-01-21,142.5500000000003,-2673.7499999999964,97326.25
2025-01-22,453.0499999999991,-2220.699999999997,97779.3
2025-01-27,104.47500000000085,-2116.2249999999963,97883.77500000001
2025-01-28,342.64999999999907,-1773.574999999997,98226.425
2025-01-29,-1130.599999999995,-2904.174999999992,97095.82500000001
2025-01-30,118.67500000000007,-2785.499999999992,97214.50000000001
2025-02-03,533.5999999999983,-2251.8999999999933,97748.1
2025-02-04,-69.69999999999973,-2321.599999999993,97678.40000000001
2025-02-06,-98.69999999999999,-2420.299999999993,97579.70000000001
2025-02-11,392.9250000000003,-2027.3749999999927,97972.625
2025-02-12,152.54999999999998,-1874.8249999999928,98125.175
2025-02-13,25.80000000000012,-1849.0249999999926,98150.975
2025-02-24,56.04999999999975,-1792.9749999999929,98207.02500000001
2025-02-25,-172.02499999999952,-1964.9999999999923,98035.00000000001
2025-02-26,116.77500000000282,-1848.2249999999894,98151.77500000001
2025-04-11,1681.3000000000027,-166.92499999998677,99833.07500000001
2025-04-14,2986.7250000000004,2819.800000000014,102819.80000000002
2025-04-22,-13232.499999999998,-10412.699999999984,89587.30000000002
2025-04-23,-6483.425000000003,-16896.124999999985,83103.87500000001
2025-04-24,-1526.2249999999995,-18422.349999999984,81577.65000000002
2025-04-25,-1870.699999999998,-20293.04999999998,79706.95000000001
2025-04-28,1807.0999999999976,-18485.949999999983,81514.05000000002
2025-04-29,-573.4750000000132,-19059.424999999996,80940.57500000001
2025-04-30,-3190.074999999996,-22249.499999999993,77750.5
2025-05-01,-10916.525000000001,-33166.024999999994,66833.975
2025-05-05,-30.325000000000216,-33196.34999999999,66803.65000000001
2025-05-06,3168.4000000000065,-30027.949999999986,69972.05000000002
2025-05-07,84.17499999999984,-29943.774999999987,70056.225
2025-05-22,-1070.2,-31013.974999999988,68986.02500000001
2025-05-28,535.0499999999975,-30478.92499999999,69521.07500000001
2025-05-29,-2723.699999999998,-33202.624999999985,66797.37500000001
2025-06-23,525.8000000000004,-32676.824999999986,67323.17500000002
2025-07-21,2843.025000000001,-29833.799999999985,70166.20000000001
2025-07-22,1047.8499999999979,-28785.949999999986,71214.05000000002
2025-07-23,-4808.124999999999,-33594.07499999998,66405.92500000002
2025-07-24,2085.1999999999994,-31508.87499999998,68491.12500000001
2025-07-28,671.0499999999996,-30837.824999999983,69162.17500000002
2025-07-29,-1647.1749999999984,-32484.99999999998,67515.00000000001
2025-07-30,508.6000000000031,-31976.39999999998,68023.60000000002
2025-07-31,5153.250000000008,-26823.149999999972,73176.85000000003
2025-08-01,-478.2749999999985,-27301.42499999997,72698.57500000003
2025-08-04,499.79999999999563,-26801.624999999975,73198.37500000003
2025-08-05,-130.32500000000064,-26931.949999999975,73068.05000000002
2025-08-06,-711.4750000000025,-27643.424999999977,72356.57500000003
2025-08-07,-428.02500000000015,-28071.44999999998,71928.55000000002
2025-08-19,55.79999999999936,-28015.64999999998,71984.35000000002
2025-08-20,867.5499999999987,-27148.09999999998,72851.90000000002
2025-08-27,1865.55,-25282.54999999998,74717.45000000001
2025-09-04,-708.574999999999,-25991.12499999998,74008.87500000001
2025-09-30,-366.45000000000033,-26357.574999999983,73642.42500000002
2025-10-16,429.2999999999992,-25928.274999999983,74071.72500000002
2025-10-20,-16.449999999999736,-25944.724999999984,74055.27500000002
2025-10-21,-671.8499999999971,-26616.574999999983,73383.42500000002
2025-10-22,-2777.1000000000017,-29393.674999999985,70606.32500000001
2025-10-23,153.55000000000024,-29240.124999999985,70759.87500000001
2025-10-27,-1749.4500000000028,-30989.57499999999,69010.42500000002
2025-10-28,2210.9749999999995,-28778.59999999999,71221.40000000001
2025-10-29,314.8500000000004,-28463.74999999999,71536.25000000001
2025-10-30,1370.5000000000011,-27093.24999999999,72906.75000000001
2025-11-03,124.05000000000018,-26969.19999999999,73030.80000000002
2025-11-04,-582.2750000000004,-27551.47499999999,72448.52500000001
2025-11-05,-826.8999999999991,-28378.37499999999,71621.62500000001
2025-11-06,122.22500000000008,-28256.14999999999,71743.85
