date,pnl,cum_pnl,equity
2024-10-03,-23.59999999999995,-23.59999999999995,99976.4
2024-10-08,-33.75000000000006,-57.35000000000001,99942.65
2024-10-10,1095.7,1038.3500000000001,101038.35
2024-10-11,-4842.6,-3804.25,96195.75
2024-10-15,646.4000000000003,-3157.8499999999995,96842.15
2024-10-16,996.6,-2161.2499999999995,97838.75
2024-10-17,-10815.899999999998,-12977.149999999998,87022.85
2024-10-18,43.499999999999986,-12933.649999999998,87066.35
2024-10-21,103.30000000000007,-12830.349999999999,87169.65
2024-10-22,-5991.299999999998,-18821.649999999998,81178.35
2024-10-23,-1282.4500000000014,-20104.1,79895.9
2024-10-24,-1629.3999999999996,-21733.5,78266.5
2024-10-25,-677.8999999999995,-22411.399999999998,77588.6
2024-10-28,-1009.7,-23421.1,76578.9
2024-10-29,1440.5499999999984,-21980.55,78019.45
2024-10-30,-14788.45,-36769.0,63231.0
2024-10-31,-9457.600000000002,-46226.600000000006,53773.399999999994
2024-11-01,-7035.050000000001,-53261.65000000001,46738.34999999999
2024-11-04,-363.1499999999998,-53624.80000000001,46375.19999999999
2024-11-05,-2727.8,-56352.60000000001,43647.39999999999
2024-11-06,-15884.499999999998,-72237.1,27762.899999999994
2024-12-09,52.15000000000014,-72184.95000000001,27815.04999999999
2024-12-10,6612.399999999999,-65572.55000000002,34427.44999999998
2024-12-18,-239.30000000000052,-65811.85000000002,34188.14999999998
2024-12-19,1780.4500000000007,-64031.40000000002,35968.59999999998
2025-01-15,-3811.2999999999997,-67842.70000000003,32157.299999999974
2025-02-04,-3350.400000000002,-71193.10000000003,28806.899999999965
2025-02-19,3546.1,-67647.00000000003,32352.99999999997
2025-02-20,11076.199999999999,-56570.80000000003,43429.19999999997
2025-02-24,983.400000000001,-55587.40000000003,44412.59999999997
2025-02-25,-4410.95,-59998.35000000003,40001.64999999997
2025-02-26,575.4500000000008,-59422.90000000002,40577.09999999998
2025-02-27,-2547.5,-61970.40000000002,38029.59999999998
2025-02-28,-772.95,-62743.35000000002,37256.64999999998
2025-03-04,3452.400000000001,-59290.95000000002,40709.04999999998
2025-03-05,143.65,-59147.30000000002,40852.69999999998
2025-03-06,1179.3000000000002,-57968.000000000015,42031.999999999985
2025-03-10,252.89999999999998,-57715.10000000001,42284.89999999999
2025-03-12,-2145.8499999999995,-59860.95000000001,40139.04999999999
2025-03-13,-378.8500000000002,-60239.80000000001,39760.19999999999
2025-04-09,-8.299999999999944,-60248.10000000001,39751.89999999999
2025-05-22,-4296.7,-64544.80000000001,35455.19999999999
