ticker,fiscal_quarter_end,announcement_date,eps_beat,price_1m_before,price_3m_before,price_change_1m_pct,price_change_3m_pct,eps_estimate_average,eps_estimate_high,eps_estimate_low,eps_estimate_analyst_count,eps_estimate_average_7_days_ago,eps_estimate_average_30_days_ago,eps_estimate_average_60_days_ago,eps_estimate_average_90_days_ago,eps_estimate_revision_up_trailing_7_days,eps_estimate_revision_down_trailing_7_days,eps_estimate_revision_up_trailing_30_days,eps_estimate_revision_down_trailing_30_days,revenue_estimate_average,revenue_estimate_high,revenue_estimate_low,revenue_estimate_analyst_count,elo_before,elo_decay,elo_momentum,elo_vol_4q,total_revenue_yoy_growth_lag1,total_revenue_qoq_growth_lag1,total_revenue_ttm_yoy_growth_lag1,actual_eps_yoy_growth_lag1,actual_eps_qoq_growth_lag1,ebitda_yoy_growth_lag1,operating_income_yoy_growth_lag1,gross_margin_yoy_change_lag1,operating_margin_yoy_change_lag1,stock_price_pre,stock_price_post,atm_strike_pre,atm_call_mid_pre,atm_put_mid_pre,straddle_price_pre,straddle_pct_pre,iv_call_pre,iv_put_pre,iv_avg_pre,iv_avg_post,iv_crush_pct,iv_term_slope,atm_open_interest_pre,atm_volume_pre,chain_pc_volume_ratio,dte_pre,actual_move_pct,crush_profitable,crush_pnl_pct,spy_join_date,spy_spot,spy_spy_close,spy_atm_iv_30d,spy_atm_iv_60d,spy_atm_iv_90d,spy_term_slope_30_60,spy_term_slope_30_90,spy_backwardation_flag,spy_iv_25d_put,spy_iv_25d_call,spy_risk_reversal_25d,spy_butterfly_25d,spy_iv_rank_30d,spy_iv_rank_252d,spy_iv_percentile_252d,spy_rv_5d,spy_rv_21d,spy_vrp_30d,spy_vol_expansion,spy_pc_ratio,spy_pc_ratio_z_20d,spy_voi_ratio,spy_voi_ratio_z_20d,spy_spy_ret_5d,spy_spy_ret_21d,spy_spy_dd_from_60d_high,spy_spy_above_200d_ma,spy_vix_close,spy_vix3m_close,spy_vix_minus_atm_iv_30d
RF,2021-09-30,2021-10-22,1.0,19.52,19.1,23.41,26.13,0.53,0.57,0.48,16.0,0.53,0.53,0.5,0.5,0.0,0.0,1.0,1.0,1562240000.0,1590000000.0,1538000000.0,14.0,2548.0,1627.36,424.0,70.23,0.31,-1.81,0.15,430.43,18.75,938.35,491.19,78.15,78.94,23.0,24.0,23.0,0.8500000000000001,0.6000000000000001,1.4500000000000002,6.304347826086958,0.26853,0.27829,0.27341,0.26365,3.5697304414615383,0.014629999999999976,4955.0,102.0,0.12189418298743057,29.0,4.347826086956519,1,1.956521739130439,2021-10-21,453.0,426.3930358886719,0.11244,0.136825,0.1456509523809523,0.0243849999999999,0.0332109523809523,0,0.15146,0.0994266666666666,0.0520333333333333,0.0130033333333333,0.0,0.0500205002050022,0.0952380952380952,0.0396626368718294,0.1452020378869672,-0.0327620378869672,0.2731548224047994,1.2,-0.5337323077647853,0.8092922402427487,0.9107663625066952,0.0250621421657806,0.0359250203966514,0.0,1,15.010000228881836,19.479999542236328,3.7660002288818344
ROP,2021-09-30,2021-10-22,1.0,460.97,496.63,5.69,-1.9,3.83,3.9,3.66,11.0,3.83,3.85,3.85,3.84,0.0,0.0,0.0,0.0,1611510000.0,1635430000.0,1494600000.0,11.0,9154.4,8165.6,480.0,272.82,-8.83,-13.54,-8.09,27.89,4.44,4.67,-5.22,5.88,1.02,480.0,490.0,480.0,12.45,10.45,22.9,4.770833333333333,0.21975,0.20024,0.209995,0.15634,25.5506083478178,0.0,65.0,65.0,0.5686274509803921,29.0,2.083333333333326,1,2.687500000000007,2021-10-21,453.0,426.3930358886719,0.11244,0.136825,0.1456509523809523,0.0243849999999999,0.0332109523809523,0,0.15146,0.0994266666666666,0.0520333333333333,0.0130033333333333,0.0,0.0500205002050022,0.0952380952380952,0.0396626368718294,0.1452020378869672,-0.0327620378869672,0.2731548224047994,1.2,-0.5337323077647853,0.8092922402427487,0.9107663625066952,0.0250621421657806,0.0359250203966514,0.0,1,15.010000228881836,19.479999542236328,3.7660002288818344
SLB,2021-09-30,2021-10-22,1.0,27.15,28.41,24.9,19.36,0.35,0.38,0.32,22.0,0.35,0.35,0.31,0.31,0.0,0.0,1.0,0.0,5944170000.0,6069500000.0,5851570000.0,17.0,2104.8,1948.0,52.27,35.42,5.19,7.87,-26.82,500.0,42.86,141.82,218.27,7.32,7.87,34.0,34.0,34.0,0.625,0.32999999999999996,0.955,2.8088235294117645,0.63925,0.64901,0.64413,0.37584,41.651529970658096,-0.28291999999999995,4914.0,1900.0,0.5025228332375296,1.0,0.0,1,2.8088235294117645,2021-10-21,453.0,426.3930358886719,0.11244,0.136825,0.1456509523809523,0.0243849999999999,0.0332109523809523,0,0.15146,0.0994266666666666,0.0520333333333333,0.0130033333333333,0.0,0.0500205002050022,0.0952380952380952,0.0396626368718294,0.1452020378869672,-0.0327620378869672,0.2731548224047994,1.2,-0.5337323077647853,0.8092922402427487,0.9107663625066952,0.0250621421657806,0.0359250203966514,0.0,1,15.010000228881836,19.479999542236328,3.7660002288818344
STX,2021-09-30,2021-10-22,1.0,82.94,85.48,5.17,2.05,2.22,2.32,2.12,24.0,2.22,2.22,1.91,1.63,0.0,1.0,1.0,1.0,3106740000.0,3170000000.0,3057650000.0,22.0,11845.6,11019.04,388.27,82.3,0.48,4.12,-3.71,7.25,8.82,3.12,2.66,-0.35,0.3,82.0,89.0,82.0,2.15,1.97,4.12,5.024390243902439,1.18558,1.21485,1.200215,0.34658,71.1235070383223,-0.8536400000000001,210.0,219.0,1.0226054759816818,1.0,8.536585365853666,0,-3.512195121951227,2021-10-21,453.0,426.3930358886719,0.11244,0.136825,0.1456509523809523,0.0243849999999999,0.0332109523809523,0,0.15146,0.0994266666666666,0.0520333333333333,0.0130033333333333,0.0,0.0500205002050022,0.0952380952380952,0.0396626368718294,0.1452020378869672,-0.0327620378869672,0.2731548224047994,1.2,-0.5337323077647853,0.8092922402427487,0.9107663625066952,0.0250621421657806,0.0359250203966514,0.0,1,15.010000228881836,19.479999542236328,3.7660002288818344
PKG,2021-09-30,2021-10-25,1.0,141.87,138.09,-5.6,-3.02,2.39,2.42,2.37,10.0,2.39,2.39,2.1,2.09,0.0,2.0,0.0,1.0,1934300000.0,2005110000.0,1855700000.0,8.0,6663.2,4793.12,1143.47,630.74,21.94,4.02,0.62,57.25,22.6,79.77,53.55,2.34,3.29,135.0,135.0,135.0,3.375,4.6,7.975,5.907407407407407,0.25877,0.27829,0.26853,0.23926,10.90008565151007,-0.03414499999999998,66.0,24.0,0.5869565217391305,28.0,0.0,1,5.907407407407407,2021-10-22,452.0,425.9512023925781,0.12219,0.141705,0.1509954761904761,0.019515,0.0288054761904761,0,0.1579666666666666,0.09292,0.0650466666666666,0.0032533333333333,0.1052006905481223,0.1499589995899959,0.3176470588235294,0.0495651250806874,0.140398268499144,-0.018208268499144,0.353032310231017,1.24,-0.3083095449343221,0.8810498778665518,1.1561852184814028,0.0162603028954047,0.0224289363209573,-0.0010362118020358,1,15.43000030517578,20.010000228881836,3.211000305175782
OTIS,2021-09-30,2021-10-25,1.0,84.86,88.22,-3.54,-7.21,0.73,0.75,0.72,9.0,0.73,0.73,0.73,0.72,0.0,0.0,0.0,0.0,3542580000.0,3615000000.0,3435000000.0,8.0,2952.8,2344.8,268.8,74.41,22.19,8.6,,41.07,9.72,31.47,22.27,-0.85,0.01,85.0,80.0,85.0,2.775,2.2,4.975,5.852941176470588,0.25877,0.26853,0.26365,0.22950500000000001,12.950881850938737,-0.029264999999999985,326.0,114.0,0.9786381842456608,28.0,5.882352941176472,0,-0.029411764705884025,2021-10-22,452.0,425.9512023925781,0.12219,0.141705,0.1509954761904761,0.019515,0.0288054761904761,0,0.1579666666666666,0.09292,0.0650466666666666,0.0032533333333333,0.1052006905481223,0.1499589995899959,0.3176470588235294,0.0495651250806874,0.140398268499144,-0.018208268499144,0.353032310231017,1.24,-0.3083095449343221,0.8810498778665518,1.1561852184814028,0.0162603028954047,0.0224289363209573,-0.0010362118020358,1,15.43000030517578,20.010000228881836,3.211000305175782
META,2021-09-30,2021-10-25,1.0,352.96,367.81,-6.88,-10.64,3.19,3.52,2.68,39.0,3.17,3.17,3.16,2.94,3.0,1.0,3.0,0.0,29578600000.0,30191700000.0,28000000000.0,39.0,10280.8,7059.68,1157.33,729.7,55.6,11.1,30.38,100.56,9.39,87.19,107.4,1.92,10.62,15.0,15.0,15.0,0.35,0.675,1.025,6.833333333333333,0.01488,0.4218628967971422,0.2183714483985711,0.09730862835201666,55.43894173637152,-1.3804550000000002,69.0,5.0,0.0,28.0,0.0,1,6.833333333333333,2021-10-22,452.0,425.9512023925781,0.12219,0.141705,0.1509954761904761,0.019515,0.0288054761904761,0,0.1579666666666666,0.09292,0.0650466666666666,0.0032533333333333,0.1052006905481223,0.1499589995899959,0.3176470588235294,0.0495651250806874,0.140398268499144,-0.018208268499144,0.353032310231017,1.24,-0.3083095449343221,0.8810498778665518,1.1561852184814028,0.0162603028954047,0.0224289363209573,-0.0010362118020358,1,15.43000030517578,20.010000228881836,3.211000305175782
LII,2021-09-30,2021-10-25,0.0,308.63,332.08,-1.41,-8.37,3.64,4.05,3.11,17.0,3.64,3.84,3.88,3.6,0.0,0.0,0.0,0.0,1128650000.0,1204000000.0,1057500000.0,16.0,10320.8,7472.96,933.87,1161.73,31.63,33.15,5.43,53.87,101.32,51.69,58.82,1.64,2.98,310.0,300.0,310.0,10.25,7.9,18.15,5.854838709677419,0.26853,0.25877,0.26365,0.26365,0.0,-0.01951,2.0,2.0,1.0666666666666667,28.0,3.2258064516129004,1,2.6290322580645187,2021-10-22,452.0,425.9512023925781,0.12219,0.141705,0.1509954761904761,0.019515,0.0288054761904761,0,0.1579666666666666,0.09292,0.0650466666666666,0.0032533333333333,0.1052006905481223,0.1499589995899959,0.3176470588235294,0.0495651250806874,0.140398268499144,-0.018208268499144,0.353032310231017,1.24,-0.3083095449343221,0.8810498778665518,1.1561852184814028,0.0162603028954047,0.0224289363209573,-0.0010362118020358,1,15.43000030517578,20.010000228881836,3.211000305175782
UHS,2021-09-30,2021-10-25,0.0,144.76,159.12,-7.65,-15.98,2.73,2.94,2.62,11.0,2.73,2.73,2.65,2.64,0.0,0.0,1.0,0.0,3087940000.0,3153760000.0,2992400000.0,9.0,16557.6,11822.24,1269.33,1579.97,17.15,6.14,4.67,28.33,54.1,19.55,22.61,-0.18,0.61,135.0,125.0,135.0,5.1,4.6,9.7,7.185185185185185,0.31731,0.32707,0.32219,0.28803999999999996,10.599335795648535,-0.029269999999999963,305.0,4.0,9.956521739130435,28.0,7.4074074074074066,0,-0.22222222222222143,2021-10-22,452.0,425.9512023925781,0.12219,0.141705,0.1509954761904761,0.019515,0.0288054761904761,0,0.1579666666666666,0.09292,0.0650466666666666,0.0032533333333333,0.1052006905481223,0.1499589995899959,0.3176470588235294,0.0495651250806874,0.140398268499144,-0.018208268499144,0.353032310231017,1.24,-0.3083095449343221,0.8810498778665518,1.1561852184814028,0.0162603028954047,0.0224289363209573,-0.0010362118020358,1,15.43000030517578,20.010000228881836,3.211000305175782
CDNS,2021-09-30,2021-10-25,1.0,163.55,143.27,2.34,16.82,0.75,0.81,0.74,13.0,0.76,0.76,0.74,0.73,0.0,0.0,0.0,0.0,744260000.0,778200000.0,735300000.0,12.0,4600.8,4035.68,245.33,56.94,14.08,-1.05,15.38,30.3,3.61,15.35,22.04,1.25,1.66,165.0,175.0,165.0,6.1,4.4,10.5,6.363636363636363,0.27829,0.28804,0.283165,0.23926,15.505094203026504,-0.014635000000000009,529.0,12.0,0.951310861423221,28.0,6.060606060606055,1,0.3030303030303081,2021-10-22,452.0,425.9512023925781,0.12219,0.141705,0.1509954761904761,0.019515,0.0288054761904761,0,0.1579666666666666,0.09292,0.0650466666666666,0.0032533333333333,0.1052006905481223,0.1499589995899959,0.3176470588235294,0.0495651250806874,0.140398268499144,-0.018208268499144,0.353032310231017,1.24,-0.3083095449343221,0.8810498778665518,1.1561852184814028,0.0162603028954047,0.0224289363209573,-0.0010362118020358,1,15.43000030517578,20.010000228881836,3.211000305175782
BRO,2021-09-30,2021-10-25,1.0,58.1,54.78,14.39,21.32,0.53,0.55,0.5,8.0,0.53,0.52,0.52,0.5,2.0,0.0,3.0,0.0,761470000.0,767910000.0,753530000.0,6.0,2152.8,1473.12,332.8,134.06,21.39,-10.83,12.13,44.12,-30.0,36.24,36.84,3.45,3.05,65.0,65.0,65.0,2.875,1.45,4.325,6.653846153846155,0.27829,0.28804,0.283165,0.21487499999999998,24.116681086998753,-0.034150000000000014,36.0,4.0,1.9420289855072463,28.0,0.0,1,6.653846153846155,2021-10-22,452.0,425.9512023925781,0.12219,0.141705,0.1509954761904761,0.019515,0.0288054761904761,0,0.1579666666666666,0.09292,0.0650466666666666,0.0032533333333333,0.1052006905481223,0.1499589995899959,0.3176470588235294,0.0495651250806874,0.140398268499144,-0.018208268499144,0.353032310231017,1.24,-0.3083095449343221,0.8810498778665518,1.1561852184814028,0.0162603028954047,0.0224289363209573,-0.0010362118020358,1,15.43000030517578,20.010000228881836,3.211000305175782
ARE,2021-09-30,2021-10-25,1.0,195.39,200.75,6.93,4.08,0.62,0.86,0.37,4.0,0.62,0.62,0.69,0.72,0.0,0.0,0.0,0.0,450840000.0,535260000.0,407900000.0,3.0,3765.6,2995.68,480.0,283.28,16.63,6.2,22.21,23.73,1.39,18.07,53.0,0.11,19.6,210.0,210.0,210.0,3.3,4.9,8.2,3.9047619047619047,0.18073,0.17097,0.17585,0.18072500000000002,-2.772249075916985,0.004875000000000018,833.0,4.0,2.875,28.0,0.0,1,3.9047619047619047,2021-10-22,452.0,425.9512023925781,0.12219,0.141705,0.1509954761904761,0.019515,0.0288054761904761,0,0.1579666666666666,0.09292,0.0650466666666666,0.0032533333333333,0.1052006905481223,0.1499589995899959,0.3176470588235294,0.0495651250806874,0.140398268499144,-0.018208268499144,0.353032310231017,1.24,-0.3083095449343221,0.8810498778665518,1.1561852184814028,0.0162603028954047,0.0224289363209573,-0.0010362118020358,1,15.43000030517578,20.010000228881836,3.211000305175782
KMB,2021-09-30,2021-10-25,0.0,132.99,136.25,-2.17,-4.51,1.66,1.8,1.56,13.0,1.66,1.66,1.89,1.89,0.0,1.0,0.0,0.0,4995870000.0,5052720000.0,4891000000.0,9.0,3024.8,4017.44,-469.33,387.8,2.39,-0.44,1.76,-33.18,-18.33,-33.24,-33.73,-7.19,-7.08,133.0,133.0,133.0,2.1,2.075,4.175000000000001,3.1390977443609023,0.27829,0.28804,0.283165,0.166095,41.34338636484029,-0.09755999999999998,73.0,115.0,0.9766242695084222,7.0,0.0,1,3.1390977443609023,2021-10-22,452.0,425.9512023925781,0.12219,0.141705,0.1509954761904761,0.019515,0.0288054761904761,0,0.1579666666666666,0.09292,0.0650466666666666,0.0032533333333333,0.1052006905481223,0.1499589995899959,0.3176470588235294,0.0495651250806874,0.140398268499144,-0.018208268499144,0.353032310231017,1.24,-0.3083095449343221,0.8810498778665518,1.1561852184814028,0.0162603028954047,0.0224289363209573,-0.0010362118020358,1,15.43000030517578,20.010000228881836,3.211000305175782
LLY,2021-09-30,2021-10-26,1.0,231.68,246.51,7.23,0.78,1.68,1.78,1.61,6.0,1.69,1.66,0.0,0.0,1.0,0.0,2.0,0.0,5695740000.0,5750270000.0,5587590000.0,6.0,5616.8,5844.0,23.47,805.55,22.56,-0.96,11.93,-1.06,0.0,-0.31,2.9,-6.76,-4.3,245.0,250.0,245.0,4.85,4.9,9.75,3.9795918367346936,0.4734,0.48316,0.47828,0.26853,43.855063979259015,-0.19511499999999998,830.0,873.0,1.7025927808845958,4.0,2.0408163265306145,1,1.9387755102040791,2021-10-25,454.0,428.2354736328125,0.122195,0.141705,0.1472771428571428,0.01951,0.0250821428571428,0,0.16122,0.09292,0.0683,0.004875,0.1052546396201984,0.1500102501025011,0.3720930232558139,0.0516121891753282,0.1411778831560956,-0.0189828831560956,0.3655826820852838,1.17,-0.7411237780072548,0.3746084141614596,-1.0960166124164743,0.018694502793304,0.0262214701308796,0.0,1,15.239999771118164,19.559999465942383,3.020499771118164
LMT,2021-09-30,2021-10-26,1.0,349.52,372.81,-5.04,-10.97,1.97,2.4,1.74,14.0,1.97,3.27,1.94,6.77,0.0,2.0,1.0,0.0,17122100000.0,17345300000.0,16599000000.0,13.0,15376.8,14928.8,5518.93,6790.6,4.99,4.74,7.79,12.61,-0.61,9.43,5.08,-1.01,0.01,375.0,330.0,375.0,5.25,3.85,9.1,2.4266666666666667,0.28804,0.28804,0.28804,0.20024,30.48187751701153,-0.11219000000000001,639.0,130.0,1.1018716577540106,4.0,12.0,0,-9.573333333333334,2021-10-25,454.0,428.2354736328125,0.122195,0.141705,0.1472771428571428,0.01951,0.0250821428571428,0,0.16122,0.09292,0.0683,0.004875,0.1052546396201984,0.1500102501025011,0.3720930232558139,0.0516121891753282,0.1411778831560956,-0.0189828831560956,0.3655826820852838,1.17,-0.7411237780072548,0.3746084141614596,-1.0960166124164743,0.018694502793304,0.0262214701308796,0.0,1,15.239999771118164,19.559999465942383,3.020499771118164
MMM,2021-09-30,2021-10-26,1.0,181.04,198.28,0.62,-8.13,2.44,2.55,2.25,16.0,2.44,2.45,2.48,2.48,0.0,0.0,0.0,0.0,8824480000.0,9057330000.0,8600000000.0,12.0,4682.4,2732.16,743.47,467.72,24.72,1.12,5.34,45.51,-6.5,9.45,13.28,0.29,-2.23,182.5,177.5,182.5,2.96,2.925,5.885,3.224657534246575,0.39536,0.37584,0.3856,0.21,45.53941908713693,-0.16585,428.0,750.0,1.354145255224392,4.0,2.73972602739726,1,0.48493150684931496,2021-10-25,454.0,428.2354736328125,0.122195,0.141705,0.1472771428571428,0.01951,0.0250821428571428,0,0.16122,0.09292,0.0683,0.004875,0.1052546396201984,0.1500102501025011,0.3720930232558139,0.0516121891753282,0.1411778831560956,-0.0189828831560956,0.3655826820852838,1.17,-0.7411237780072548,0.3746084141614596,-1.0960166124164743,0.018694502793304,0.0262214701308796,0.0,1,15.239999771118164,19.559999465942383,3.020499771118164
MSCI,2021-09-30,2021-10-26,1.0,661.37,591.84,-2.76,8.66,2.41,2.52,2.32,10.0,2.4,2.39,2.4,2.4,1.0,0.0,3.0,0.0,508410000.0,522000000.0,496600000.0,9.0,6895.2,5826.4,576.0,271.88,21.62,4.13,11.48,38.42,-0.41,34.01,19.69,-0.33,-0.84,650.0,640.0,650.0,22.0,19.05,41.05,6.315384615384614,0.30755,0.2978,0.302675,0.26853,11.281077062856209,0.0,116.0,38.0,1.2254697286012526,25.0,1.538461538461533,1,4.776923076923081,2021-10-25,454.0,428.2354736328125,0.122195,0.141705,0.1472771428571428,0.01951,0.0250821428571428,0,0.16122,0.09292,0.0683,0.004875,0.1052546396201984,0.1500102501025011,0.3720930232558139,0.0516121891753282,0.1411778831560956,-0.0189828831560956,0.3655826820852838,1.17,-0.7411237780072548,0.3746084141614596,-1.0960166124164743,0.018694502793304,0.0262214701308796,0.0,1,15.239999771118164,19.559999465942383,3.020499771118164
MSFT,2021-09-30,2021-10-26,1.0,299.35,286.22,3.59,8.35,2.07,2.17,2.03,27.0,2.07,2.07,2.07,1.95,2.0,0.0,2.0,0.0,43970800000.0,44767000000.0,43658900000.0,25.0,1096.8,2192.16,-574.93,1364.61,19.09,-3.18,16.3,39.29,290.0,25.52,31.39,0.06,3.83,307.5,322.5,307.5,4.800000000000001,4.05,8.850000000000001,2.878048780487805,0.34658,0.33682,0.3417,0.21975499999999998,35.68773778167984,-0.12682500000000002,1891.0,2853.0,0.8266908146677286,4.0,4.878048780487809,0,-2.000000000000004,2021-10-25,454.0,428.2354736328125,0.122195,0.141705,0.1472771428571428,0.01951,0.0250821428571428,0,0.16122,0.09292,0.0683,0.004875,0.1052546396201984,0.1500102501025011,0.3720930232558139,0.0516121891753282,0.1411778831560956,-0.0189828831560956,0.3655826820852838,1.17,-0.7411237780072548,0.3746084141614596,-1.0960166124164743,0.018694502793304,0.0262214701308796,0.0,1,15.239999771118164,19.559999465942383,3.020499771118164
PCAR,2021-09-30,2021-10-26,0.0,80.53,82.75,7.89,4.99,1.46,1.52,1.37,16.0,1.46,1.47,1.52,1.53,1.0,2.0,1.0,1.0,5562060000.0,5981000000.0,5275830000.0,10.0,-10541.6,-8708.64,-1414.4,693.18,91.74,-0.09,-12.05,224.14,4.44,125.93,257.61,2.9,5.01,87.5,85.0,87.5,2.05,2.65,4.699999999999999,5.371428571428571,0.23926,0.27829,0.258775,0.234385,9.425176311467478,-0.014634999999999981,345.0,80.0,1.0320512820512822,25.0,2.857142857142858,1,2.514285714285713,2021-10-25,454.0,428.2354736328125,0.122195,0.141705,0.1472771428571428,0.01951,0.0250821428571428,0,0.16122,0.09292,0.0683,0.004875,0.1052546396201984,0.1500102501025011,0.3720930232558139,0.0516121891753282,0.1411778831560956,-0.0189828831560956,0.3655826820852838,1.17,-0.7411237780072548,0.3746084141614596,-1.0960166124164743,0.018694502793304,0.0262214701308796,0.0,1,15.239999771118164,19.559999465942383,3.020499771118164
PFG,2021-09-30,2021-10-26,1.0,64.45,62.47,7.85,11.27,1.6,1.66,1.58,11.0,1.6,1.6,1.58,1.56,1.0,0.0,1.0,0.0,4023550000.0,4068000000.0,3974700000.0,3.0,1596.0,517.6,512.0,195.3,13.64,10.31,-12.51,16.44,11.11,-13.24,-13.24,0.19,-3.79,70.0,70.0,70.0,1.725,2.15,3.875,5.535714285714286,0.25877,0.26853,0.26365,0.36609,-38.85454200644796,-0.014630000000000004,498.0,18.0,0.1935483870967742,25.0,0.0,1,5.535714285714286,2021-10-25,454.0,428.2354736328125,0.122195,0.141705,0.1472771428571428,0.01951,0.0250821428571428,0,0.16122,0.09292,0.0683,0.004875,0.1052546396201984,0.1500102501025011,0.3720930232558139,0.0516121891753282,0.1411778831560956,-0.0189828831560956,0.3655826820852838,1.17,-0.7411237780072548,0.3746084141614596,-1.0960166124164743,0.018694502793304,0.0262214701308796,0.0,1,15.239999771118164,19.559999465942383,3.020499771118164
PHM,2021-09-30,2021-10-26,1.0,47.49,52.63,2.51,-7.51,1.79,1.96,1.72,14.0,1.84,1.87,2.02,2.24,0.0,1.0,0.0,0.0,3449990000.0,3658000000.0,3330000000.0,8.0,6244.0,5687.2,117.33,355.89,29.52,23.07,12.73,47.29,68.14,38.09,38.9,1.75,1.28,50.0,49.0,50.0,1.075,1.15,2.2249999999999996,4.449999999999999,0.54169,0.52218,0.531935,0.405115,23.84125880041735,-0.22438000000000002,2988.0,225.0,0.2650560828300259,4.0,2.0000000000000018,1,2.4499999999999975,2021-10-25,454.0,428.2354736328125,0.122195,0.141705,0.1472771428571428,0.01951,0.0250821428571428,0,0.16122,0.09292,0.0683,0.004875,0.1052546396201984,0.1500102501025011,0.3720930232558139,0.0516121891753282,0.1411778831560956,-0.0189828831560956,0.3655826820852838,1.17,-0.7411237780072548,0.3746084141614596,-1.0960166124164743,0.018694502793304,0.0262214701308796,0.0,1,15.239999771118164,19.559999465942383,3.020499771118164
RTX,2021-09-30,2021-10-26,1.0,87.16,87.2,2.29,2.25,1.08,1.13,1.0,16.0,1.08,1.08,1.09,0.97,1.0,0.0,1.0,0.0,16365000000.0,16672900000.0,16100000000.0,13.0,4608.8,4264.8,275.2,162.11,12.58,4.09,,157.5,14.44,209.61,1015.56,5.61,8.75,91.0,89.0,91.0,1.76,1.345,3.105,3.412087912087912,0.42462,0.3856,0.40510999999999997,0.27341,32.50968872651872,-0.16584499999999996,438.0,214.0,1.024104452628055,4.0,2.197802197802201,1,1.2142857142857109,2021-10-25,454.0,428.2354736328125,0.122195,0.141705,0.1472771428571428,0.01951,0.0250821428571428,0,0.16122,0.09292,0.0683,0.004875,0.1052546396201984,0.1500102501025011,0.3720930232558139,0.0516121891753282,0.1411778831560956,-0.0189828831560956,0.3655826820852838,1.17,-0.7411237780072548,0.3746084141614596,-1.0960166124164743,0.018694502793304,0.0262214701308796,0.0,1,15.239999771118164,19.559999465942383,3.020499771118164
SHW,2021-09-30,2021-10-26,0.0,291.8,287.54,8.3,9.9,2.51,2.86,2.21,22.0,2.73,2.73,2.86,2.84,0.0,0.0,0.0,15.0,5291980000.0,5562000000.0,5016000000.0,17.0,-86383.2,-87073.12,-14.93,670.79,16.85,15.55,6.35,11.81,28.64,7.41,7.41,-3.16,-1.46,310.0,320.0,310.0,7.25,8.05,15.3,4.935483870967742,0.22951,0.24902,0.239265,0.18560500000000002,22.42701607004785,-0.014635000000000009,322.0,72.0,2.120353982300885,25.0,3.2258064516129004,1,1.7096774193548416,2021-10-25,454.0,428.2354736328125,0.122195,0.141705,0.1472771428571428,0.01951,0.0250821428571428,0,0.16122,0.09292,0.0683,0.004875,0.1052546396201984,0.1500102501025011,0.3720930232558139,0.0516121891753282,0.1411778831560956,-0.0189828831560956,0.3655826820852838,1.17,-0.7411237780072548,0.3746084141614596,-1.0960166124164743,0.018694502793304,0.0262214701308796,0.0,1,15.239999771118164,19.559999465942383,3.020499771118164
SPGI,2021-09-30,2021-10-26,1.0,453.08,411.59,2.55,12.88,3.15,3.26,3.0,15.0,3.14,3.1,3.1,3.07,2.0,0.0,7.0,0.0,1978730000.0,2023000000.0,1870330000.0,15.0,10824.8,8944.0,1054.93,232.29,8.39,4.46,10.67,6.47,6.78,4.72,4.43,0.06,-2.07,447.5,465.0,447.5,10.3,8.85,19.15,4.279329608938547,0.55145,0.4734,0.512425,0.253895,50.45226130653266,-0.292675,8.0,37.0,2.435003170577045,4.0,3.910614525139655,1,0.3687150837988922,2021-10-25,454.0,428.2354736328125,0.122195,0.141705,0.1472771428571428,0.01951,0.0250821428571428,0,0.16122,0.09292,0.0683,0.004875,0.1052546396201984,0.1500102501025011,0.3720930232558139,0.0516121891753282,0.1411778831560956,-0.0189828831560956,0.3655826820852838,1.17,-0.7411237780072548,0.3746084141614596,-1.0960166124164743,0.018694502793304,0.0262214701308796,0.0,1,15.239999771118164,19.559999465942383,3.020499771118164
TER,2021-09-30,2021-10-26,1.0,119.33,122.08,-3.5,-5.68,1.43,1.53,1.33,18.0,1.43,1.43,1.43,1.38,0.0,0.0,0.0,0.0,932880000.0,979000000.0,920000000.0,16.0,5943.2,5339.36,344.53,119.15,29.46,38.91,31.41,43.61,72.07,64.48,78.42,3.37,9.83,115.0,125.0,115.0,6.2,4.0,10.2,8.869565217391303,0.41487,0.41487,0.41487,0.2978,28.21847807747005,-0.07317000000000001,311.0,34.0,1.2990353697749195,25.0,8.695652173913038,1,0.1739130434782652,2021-10-25,454.0,428.2354736328125,0.122195,0.141705,0.1472771428571428,0.01951,0.0250821428571428,0,0.16122,0.09292,0.0683,0.004875,0.1052546396201984,0.1500102501025011,0.3720930232558139,0.0516121891753282,0.1411778831560956,-0.0189828831560956,0.3655826820852838,1.17,-0.7411237780072548,0.3746084141614596,-1.0960166124164743,0.018694502793304,0.0262214701308796,0.0,1,15.239999771118164,19.559999465942383,3.020499771118164
